Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/~/in-cse/in-name/AE-EM/EM-CR-KN95-00/Data/la,1074,0,2500.0,2882.74445945351,9.256663004634902,68687.99945698993,443.0,0.14915509284652922,0.0,2500,3700,3800,3900,5000,7000,11000,20000,45000,69000,69000
GET,/~/in-cse/in-name/AE-EM/EM-CR-KN95-01/Data/la,1016,0,2400.0,2827.1035056926316,9.565145999658853,68443.65663200733,444.0,0.14110016232036657,0.0,2400,3700,3800,3900,5000,7000,11000,19000,60000,68000,68000
GET,/~/in-cse/in-name/AE-EM/EM-CR-NI02-00/Data/la,1059,0,2100.0,2511.1552194097017,9.595630996045657,36193.12802099739,444.0,0.14707192115872852,0.0,2100,3600,3800,3900,4800,6700,11000,13000,35000,36000,36000
GET,/~/in-cse/in-name/AE-EM/EM-CR-NI02-01/Data/la,975,1,2400.0,2804.959785673047,10.32139899325557,121840.55934999196,440.54769230769233,0.1354061597070447,0.00013887811252004582,2400,3700,3800,3900,4900,6700,7800,11000,122000,122000,122000
GET,/~/in-cse/in-name/AE-EM/EM-CR-NI02-02/Data/la,1082,1,2200.0,3008.8431605914766,10.604937007883564,129837.34456800448,450.58317929759704,0.1502661177466896,0.00013887811252004582,2200,3700,3800,3900,5000,6900,11000,21000,71000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-CR-PL01-00/Data/la,1099,1,2100.0,2695.601961256524,9.646512000472285,131198.13577899185,441.5978161965423,0.15262704565953036,0.00013887811252004582,2100,3600,3800,3900,5000,6900,11000,19000,42000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-CR-PR01-00/Data/la,1083,2,1900.0,2783.794920862405,10.280885006068274,130859.41457499575,440.18559556786704,0.15040499585920963,0.00027775622504009164,1900,3600,3800,3900,4900,6900,12000,19000,130000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-CR-PR01-01/Data/la,1075,1,2100.0,2709.736086758354,9.580882004229352,130013.16047599539,441.5888372093023,0.14929397095904928,0.00013887811252004582,2100,3700,3800,3900,5000,6900,11000,19000,35000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-CR-SB00-00/Data/la,1084,1,2300.0,2786.3932477017665,9.268082008929923,130092.3746740009,444.58948339483396,0.1505438739717297,0.00013887811252004582,2300,3700,3800,3900,4900,6700,11000,19000,42000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-CR-SB00-01/Data/la,1064,2,2000.0,2836.2765457605274,11.517366001498885,130072.6309849997,444.1635338345865,0.14776631172132876,0.00027775622504009164,2000,3700,3800,3900,4900,6700,11000,19000,129000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-CR-TG00-00/Data/la,1036,1,2000.0,2676.966070878079,10.367180002504028,130965.18901200034,440.5743243243243,0.14387772457076747,0.00013887811252004582,2000,3600,3800,3900,4900,6900,11000,14000,68000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-CR-TG00-01/Data/la,1075,2,2100.0,2834.7480376865606,9.019895005621947,130304.94757900306,440.1795348837209,0.14929397095904928,0.00027775622504009164,2100,3700,3800,3900,5000,7000,11000,18000,130000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-CR-VN01-00/Data/la,1030,2,2400.0,3235.07487936881,10.00855200982187,139510.4034859978,449.126213592233,0.1430444558956472,0.00027775622504009164,2400,3700,3800,4100,5100,6900,14000,35000,129000,140000,140000
GET,/~/in-cse/in-name/AE-EM/EM-CR-VN02-00/Data/la,1068,1,2100.0,2707.858518797483,10.528274986427277,129606.98850099288,448.57958801498125,0.14832182417140896,0.00013887811252004582,2200,3600,3800,3900,4900,6800,11000,19000,68000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-CR-VN03-00/Data/la,1042,0,2400.0,2790.357192497408,9.778744002687745,69791.39364999719,449.0,0.14471099324588776,0.0,2500,3700,3800,3900,4900,6900,11000,19000,58000,70000,70000
GET,/~/in-cse/in-name/AE-EM/EM-NC-AN01-00/Data/la,1082,2,2100.0,2904.324248378162,9.758724001585506,131169.72824098775,446.17375231053603,0.1502661177466896,0.00027775622504009164,2100,3600,3800,3900,4900,6900,11000,20000,130000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-AR00-00/Data/la,1039,1,2200.0,2850.6569970692485,10.300433990778401,113652.57580199977,438.57747834456205,0.14429435890832762,0.00013887811252004582,2200,3600,3800,3900,4900,6900,11000,20000,68000,114000,114000
GET,/~/in-cse/in-name/AE-EM/EM-NC-BD01-00/Data/la,1094,2,2300.0,3014.459897963551,9.903052996378392,129824.64828800585,448.1791590493601,0.15193265509693013,0.00027775622504009164,2300,3600,3800,3900,4800,6900,11000,20000,129000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-BN01-00/Data/la,1058,3,2300.0,3024.1852136399666,10.893736995058134,130643.14920299512,438.7523629489603,0.1469330430462085,0.0004166343375601375,2300,3700,3800,3900,4900,6900,12000,19000,130000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-DC00-00/Data/la,1063,0,2500.0,2743.9706731842057,9.16007300838828,37676.37934999948,441.0,0.14762743360880873,0.0,2500,3700,3800,3900,4900,6800,12000,19000,35000,38000,38000
GET,/~/in-cse/in-name/AE-EM/EM-NC-DH00-00/Data/la,1114,3,1900.0,3094.705564607763,10.12943200476002,171270.6245409936,438.81508078994614,0.15471021734733106,0.0004166343375601375,1900,3600,3800,4000,5000,7000,19000,20000,131000,171000,171000
GET,/~/in-cse/in-name/AE-EM/EM-NC-FQ93-00/Data/la,1131,1,2400.0,2886.8324104446997,9.931898006470874,130315.95148501219,438.61184792219274,0.15707114526017182,0.00013887811252004582,2400,3700,3800,4000,5000,6800,11000,13000,95000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-KN98-00/Data/la,1026,2,2400.0,3044.344174643448,9.434405001229607,130575.91332700395,447.1267056530214,0.14248894344556703,0.00027775622504009164,2400,3700,3800,3900,5000,7100,12000,19000,130000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-NI93-00/Data/la,1059,1,1900.0,2715.4233152558622,9.737305008457042,130569.52345999889,445.5788479697828,0.14707192115872852,0.00013887811252004582,1900,3600,3800,3900,4900,6800,11000,20000,36000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-NM00-00/Data/la,1073,2,2200.0,2733.5948029534047,8.952493997639976,130152.52364700427,439.1798695246971,0.14901621473400917,0.00027775622504009164,2200,3600,3800,3900,4900,6700,11000,17000,115000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PH01-00/Data/la,1086,2,2300.0,3072.808600123457,10.053764999611303,131022.59432499704,491.0939226519337,0.15082163019676978,0.00027775622504009164,2300,3700,3800,3900,5100,7100,15000,20000,130000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PH01-03/Data/la,1072,1,2500.0,2919.338209474855,10.586991003947333,114495.1440540026,491.5410447761194,0.14887733662148914,0.00013887811252004582,2500,3700,3800,3900,4900,6800,8300,19000,91000,114000,114000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PH02-01/Data/la,1035,0,2200.0,2873.0142196728393,9.502273009275086,73536.31301599671,494.0,0.14373884645824744,0.0,2200,3600,3800,3900,4900,6900,11000,20000,69000,74000,74000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PH03-00/Data/la,1057,2,2100.0,2825.57019827703,9.503438996034674,129861.01527098799,439.1674550614948,0.14679416493368844,0.00027775622504009164,2100,3600,3800,3900,5000,7000,11000,13000,109000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PH04-00/Data/la,1076,0,2300.0,2678.762091438717,9.003560000564903,121140.92473700293,493.0,0.1494328490715693,0.0,2300,3700,3800,3900,5000,6800,11000,12000,34000,121000,121000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PL92-00/Data/la,1080,3,2100.0,2969.3946747475907,9.006924999994226,130164.34219600342,415.84166666666664,0.1499883615216495,0.0004166343375601375,2100,3600,3800,3900,4900,7000,11000,19000,130000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PL92-01/Data/la,1044,1,2000.0,2890.846658811249,9.137191009358503,131166.396806002,416.60057471264366,0.14498874947092785,0.00013887811252004582,2100,3600,3800,3900,4900,7000,14000,26000,55000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-PL98-00/Data/la,1047,2,2100.0,2697.071617846064,10.926214003120549,121847.00814100506,439.1595033428844,0.145405383808488,0.00027775622504009164,2100,3600,3800,3900,5000,6900,11000,12000,111000,122000,122000
GET,/~/in-cse/in-name/AE-EM/EM-NC-SC00-00/Data/la,1057,0,2100.0,2660.6856951162645,9.50622399977874,68692.44390299718,426.0,0.14679416493368844,0.0,2100,3600,3800,3900,4800,6800,11000,19000,65000,69000,69000
GET,/~/in-cse/in-name/AE-EM/EM-NC-SM00-00/Data/la,1060,1,2400.0,3035.1342977714867,10.973065989674069,129940.60847299988,439.58490566037733,0.14721079927124858,0.00013887811252004582,2400,3700,3800,3900,4900,6800,12000,21000,79000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-SN00-00/Data/la,1060,4,2300.0,3135.633357051503,9.365858000819571,130564.25076301093,438.33962264150944,0.14721079927124858,0.0005555124500801833,2300,3600,3800,3900,4800,6900,11000,19000,130000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-SS00-00/Data/la,1110,3,2300.0,3136.402038250708,9.30606400652323,130262.55986001343,422.8540540540541,0.15415470489725086,0.0004166343375601375,2300,3700,3800,3900,5000,7000,14000,22000,130000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN01-00/Data/la,1048,1,2200.0,2832.624114473291,9.080853997147642,129615.14829500811,439.58015267175574,0.14554426192100803,0.00013887811252004582,2200,3700,3800,4000,5000,7000,14000,19000,68000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN01-01/Data/la,1027,2,2400.0,2955.1295494028677,9.960732990293764,130420.6822720007,447.12755598831546,0.14262782155808706,0.00027775622504009164,2400,3700,3800,3900,5000,7000,11000,19000,130000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN01-02/Data/la,1063,2,2400.0,2935.628295032733,10.03022700024303,131040.88613898784,436.1777986829727,0.14762743360880873,0.00027775622504009164,2400,3700,3800,4000,4900,6800,11000,19000,131000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN03-00/Data/la,1005,0,2400.0,2575.7002645621333,11.120720999315381,35514.70625799266,440.0,0.13957250308264607,0.0,2400,3700,3800,3900,4900,6800,11000,12000,20000,36000,36000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN92-00/Data/la,1079,4,2200.0,3060.6020891870016,9.622218000004068,129972.12487999059,438.36886005560706,0.14984948340912946,0.0005555124500801833,2200,3600,3800,3900,4900,6900,11000,20000,130000,130000,130000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN93-00/Data/la,1108,3,2200.0,3140.9128550644964,11.282256004051305,130842.39925399015,438.8086642599278,0.15387694867221077,0.0004166343375601375,2200,3600,3800,3900,4900,6900,13000,20000,131000,131000,131000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN95-00/Data/la,1034,0,2200.0,2804.8601867610787,8.886012990842573,71197.81395600876,446.0,0.14359996834572739,0.0,2200,3600,3800,4000,5000,6900,11000,19000,68000,71000,71000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN95-01/Data/la,1098,2,2100.0,2860.0016767578354,9.710993006592616,129255.47627400374,445.1876138433515,0.15248816754701033,0.00027775622504009164,2100,3600,3800,3900,4900,6800,11000,20000,129000,129000,129000
GET,/~/in-cse/in-name/AE-EM/EM-NC-VN95-02/Data/la,1052,1,2200.0,2676.582942909617,9.37650998821482,122840.75070000836,444.57699619771864,0.1460997743710882,0.00013887811252004582,2200,3600,3800,3900,5000,6900,11000,11000,70000,123000,123000
GET,/~/in-cse/in-name/AE-EM/EM-NC-YM00-00/Data/la,1054,0,2200.0,2744.0146050516196,10.0291939888848,67646.3605780009,445.0,0.14637753059612832,0.0,2200,3600,3800,3900,4900,6900,12000,21000,45000,68000,68000
GET,/~/in-cse/in-name/AE-SL/SL-NI03-00/Data/la,1098,1098,2200.0,3111.3862579115453,7.67056699260138,131049.47999298747,38.92896174863388,0.15248816754701033,0.15248816754701033,2200,3600,3700,3800,4900,6900,13000,35000,130000,131000,131000
GET,/~/in-cse/in-name/AE-SL/SL-NI03-01/Data/la,1065,1065,1800.0,2396.3530861268273,8.050857009948231,70057.47006100137,39.0,0.14790518983384882,0.14790518983384882,1800,3500,3700,3800,4800,6700,11000,11000,55000,70000,70000
GET,/~/in-cse/in-name/AE-SL/SL-VN02-00/Data/la,1023,1023,2400.0,2734.7612535589515,9.294137998949736,122663.57327099831,38.961876832844574,0.1420723091080069,0.1420723091080069,2400,3600,3700,3900,4900,6800,11000,18000,35000,123000,123000
GET,/~/in-cse/in-name/AE-SL/SL-VN02-01/Data/la,1120,1120,2200.0,3105.7695345150664,9.26359799632337,130032.04062499572,38.895535714285714,0.15554348602245133,0.15554348602245133,2200,3600,3700,3800,4900,6900,14000,20000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SL/SL-VN03-00/Data/la,1018,1018,2200.0,2573.701592826064,7.394774002023041,35292.05291499966,39.0,0.14137791854540666,0.14137791854540666,2300,3600,3700,3900,4800,6700,11000,14000,35000,35000,35000
GET,/~/in-cse/in-name/AE-SL/SL-VN95-00/Data/la,1063,1063,2100.0,2763.459910658578,8.184277001419105,129496.00598899997,38.96331138287864,0.14762743360880873,0.14762743360880873,2100,3600,3700,3800,4800,6800,12000,21000,36000,129000,129000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-00/Data/la,538,0,2300.0,2794.566395354857,11.773086996981874,36054.06808000407,396.0,0.07471642453578466,0.0,2300,3700,3800,4500,5100,7100,11000,19000,36000,36000,36000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-01/Data/la,556,0,2000.0,2503.222252901133,8.696557997609489,35626.75436999416,395.0,0.07721623056114549,0.0,2000,3600,3800,3800,4800,6800,11000,12000,36000,36000,36000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-02/Data/la,514,0,1800.0,2516.43514502922,10.528298997087404,69296.28276299627,396.0,0.07138334983530356,0.0,1900,3600,3700,3800,4900,6800,11000,18000,69000,69000,69000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-03/Data/la,532,2,2700.0,3361.6229122406367,10.176583993597887,129734.4122229988,394.5112781954887,0.07388315586066438,0.00027775622504009164,2800,3700,3800,4000,5000,7000,11000,19000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-04/Data/la,530,1,2600.0,2888.257730066119,10.659593011951074,129916.50120599661,395.25283018867924,0.07360539963562429,0.00013887811252004582,2600,3700,3800,3900,4900,7000,11000,12000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-05/Data/la,521,1,2200.0,2904.5123483723055,11.793454992584884,130340.72873699188,395.23992322456814,0.07235549662294388,0.00013887811252004582,2200,3700,3800,3900,4900,6800,11000,19000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-06/Data/la,538,2,2200.0,3049.6804549650737,11.28053899446968,130353.3040379989,394.52788104089217,0.07471642453578466,0.00027775622504009164,2200,3600,3800,3900,4900,7100,11000,19000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-07/Data/la,567,1,2300.0,2873.5666822503417,9.299413010012358,123425.05302099744,394.3033509700176,0.07874388979886598,0.00013887811252004582,2300,3700,3900,4100,5000,6900,11000,12000,123000,123000,123000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-08/Data/la,519,0,2300.0,2558.899196024979,9.585310006514192,36109.70312700374,396.0,0.07207774039790378,0.0,2300,3600,3800,3900,4800,6800,11000,11000,36000,36000,36000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-09/Data/la,542,1,2400.0,3070.2166681972813,10.618408996379003,129607.40091900516,395.26937269372695,0.07527193698586485,0.00013887811252004582,2400,3700,3800,3900,4900,6800,12000,20000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-10/Data/la,564,0,1900.0,2573.326611106125,11.247178001212887,77580.04152101057,396.0,0.07832725546130585,0.0,1900,3600,3800,3900,4900,5600,11000,20000,78000,78000,78000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-11/Data/la,512,1,2400.0,2812.349519421359,10.983169995597564,129710.93151799869,396.224609375,0.07110559361026346,0.00013887811252004582,2400,3700,3800,3900,4800,6600,11000,12000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-12/Data/la,542,0,2200.0,2826.7245433452276,8.916321996366605,69109.86242500076,396.0,0.07527193698586485,0.0,2300,3600,3800,3900,5000,7100,11000,13000,69000,69000,69000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-13/Data/la,521,0,1600.0,2476.1192784795494,9.767745999852195,68348.21067699522,396.0,0.07235549662294388,0.0,1600,3600,3800,3900,4900,6700,11000,19000,68000,68000,68000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-14/Data/la,546,2,2700.0,3813.1741563095616,9.866181993857026,131187.24493999616,394.54945054945057,0.07582744943594502,0.00027775622504009164,2700,3700,3800,4000,5300,7800,32000,39000,131000,131000,131000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-15/Data/la,528,0,2200.0,2640.7577326703113,10.535869005252607,69025.36037800019,395.0,0.0733276434105842,0.0,2200,3600,3800,3900,4900,6800,11000,12000,69000,69000,69000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-16/Data/la,494,2,2100.0,3043.9399596819962,10.504169986234047,121845.11704799661,394.39676113360326,0.06860578758490264,0.00027775622504009164,2200,3700,3800,3900,4900,7100,12000,19000,122000,122000,122000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-17/Data/la,532,1,2400.0,3009.2908595548865,11.000276994309388,130738.00162000407,395.25563909774434,0.07388315586066438,0.00013887811252004582,2400,3700,3800,3900,4900,6900,11000,19000,131000,131000,131000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH00-18/Data/la,512,0,2200.0,2658.377360708784,9.611664994736202,35257.04973099346,396.0,0.07110559361026346,0.0,2200,3700,3800,3900,5100,7000,11000,19000,35000,35000,35000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-00/Data/la,509,1,2100.0,2878.807541288781,10.316276995581575,130293.17048400117,395.22200392927306,0.07068895927270333,0.00013887811252004582,2100,3700,3800,3900,4900,6900,11000,12000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-01/Data/la,549,2,2100.0,3462.7690647229338,9.668947997852229,131136.50109100854,393.56102003642985,0.07624408377350517,0.00027775622504009164,2100,3600,3700,3800,4800,6700,20000,55000,131000,131000,131000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-02/Data/la,525,1,2400.0,3313.5319741008734,10.826300000189804,129930.5788079946,395.2457142857143,0.07291100907302406,0.00013887811252004582,2400,3700,3800,4000,5100,7800,19000,28000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-03/Data/la,496,0,2300.0,2569.490818687471,10.388206006609835,35369.203237991314,396.0,0.06888354380994273,0.0,2300,3600,3800,3900,5000,6800,9600,19000,35000,35000,35000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-04/Data/la,510,0,2000.0,2821.789279894037,10.459163997438736,71109.51636701066,395.0,0.07082783738522337,0.0,2100,3600,3800,3900,4900,7300,12000,19000,71000,71000,71000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-05/Data/la,499,0,2200.0,2865.440765873351,11.787156996433623,55649.881935009034,396.0,0.06930017814750287,0.0,2200,3700,3900,4100,5200,7300,11000,21000,56000,56000,56000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-06/Data/la,562,1,2200.0,2904.3176572241805,10.276223008986562,130559.9280650058,395.29537366548044,0.07804949923626575,0.00013887811252004582,2200,3600,3800,3800,4900,6900,11000,20000,131000,131000,131000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-07/Data/la,523,0,1800.0,2582.4750291358773,9.844714993960224,38109.12195700803,396.0,0.07263325284798397,0.0,1800,3600,3800,4000,4900,6800,11000,19000,38000,38000,38000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-08/Data/la,541,0,2000.0,2706.769931157091,9.703207993879914,68983.8289120089,394.0,0.0751330588733448,0.0,2000,3600,3800,3800,4800,6800,11000,20000,69000,69000,69000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-09/Data/la,527,0,2200.0,2692.3848422750816,10.86777399177663,75571.78762099647,396.0,0.07318876529806416,0.0,2200,3700,3700,3800,4800,6600,11000,11000,76000,76000,76000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-10/Data/la,527,1,2100.0,2680.5444159353383,10.173008005949669,130741.78797600325,395.2485768500949,0.07318876529806416,0.00013887811252004582,2100,3600,3700,3800,4800,6700,8500,11000,131000,131000,131000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-11/Data/la,531,1,2900.0,3375.6508573088386,9.76568199985195,129836.97286101233,395.2542372881356,0.07374427774814434,0.00013887811252004582,2900,3700,3800,4000,5100,7200,20000,35000,130000,130000,130000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-12/Data/la,576,2,2400.0,3014.6474997568753,10.41207299567759,131169.2147989961,394.625,0.0799937928115464,0.00027775622504009164,2600,3700,3800,3900,5000,6800,11000,14000,131000,131000,131000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-13/Data/la,546,0,1900.0,2440.758793899154,12.059460990712978,35246.057998010656,396.0,0.07582744943594502,0.0,2000,3600,3800,3900,4800,6700,11000,19000,35000,35000,35000
GET,/~/in-cse/in-name/AE-SR/SR-AC-KH01-14/Data/la,516,0,2100.0,2977.731215779294,11.362003002432175,68580.83201300178,396.0,0.07166110606034365,0.0,2100,3700,3800,4000,5000,11000,19000,23000,69000,69000,69000
