Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/~/in-cse/in-name/AE-AC/AC-KH122-00/Data,21,0,260000.0,296907.2665745694,38529.28714000154,531836.178166006,390.7142857142857,0.002916622317746217,0.0,260000,375000,410000,460000,528000,530000,532000,532000,532000,532000,532000
POST,/~/in-cse/in-name/AE-AC/AC-KH123-00/Data,17,0,155000.0,147156.95364211395,4964.357584976824,373551.90375298844,390.7647058823529,0.0023610752096040804,0.0,155000,200000,241000,248000,312000,374000,374000,374000,374000,374000,374000
POST,/~/in-cse/in-name/AE-AC/AC-KH124-00/Data,21,0,234000.0,258925.17220576355,14994.233642006293,536832.2118479991,390.9047619047619,0.002916622317746217,0.0,234000,357000,419000,443000,505000,508000,537000,537000,537000,537000,537000
POST,/~/in-cse/in-name/AE-AC/AC-KH125-00/Data,23,0,267000.0,260538.34293525966,6032.266199006699,546445.7335000043,390.7391304347826,0.003194395871817285,0.0,267000,340000,389000,394000,470000,479000,546000,546000,546000,546000,546000
POST,/~/in-cse/in-name/AE-AC/AC-KH126-00/Data,14,0,301000.0,293302.5546092852,67670.86784497951,498446.9713360013,390.85714285714283,0.0019444148784974779,0.0,356000,419000,421000,434000,487000,498000,498000,498000,498000,498000,498000
POST,/~/in-cse/in-name/AE-AC/AC-KH127-00/Data,18,0,254000.0,246035.7989871684,5467.580102995271,495520.50845499616,390.0,0.0024999619866396144,0.0,277000,340000,408000,410000,417000,496000,496000,496000,496000,496000,496000
POST,/~/in-cse/in-name/AE-AC/AC-KH128-00/Data,17,0,197000.0,218569.68064211748,26798.217353993095,486644.65325698256,389.88235294117646,0.0023610752096040804,0.0,197000,282000,305000,322000,461000,487000,487000,487000,487000,487000,487000
POST,/~/in-cse/in-name/AE-AC/AC-KH129-00/Data,8,0,197000.0,271956.76264374924,50055.32289799885,497907.9821220075,390.75,0.0011110942162842732,0.0,236000,434000,497000,497000,498000,498000,498000,498000,498000,498000,498000
POST,/~/in-cse/in-name/AE-AC/AC-KH13-00/Data,14,0,301000.0,325992.93156592257,14275.137298973277,570076.1894639872,390.7142857142857,0.0019444148784974779,0.0,341000,434000,493000,504000,561000,570000,570000,570000,570000,570000,570000
POST,/~/in-cse/in-name/AE-AC/AC-KH130-00/Data,15,0,237000.0,232298.03134539977,15590.400086017326,499215.1237009966,391.0,0.002083301655533012,0.0,237000,284000,373000,438000,448000,499000,499000,499000,499000,499000,499000
POST,/~/in-cse/in-name/AE-AC/AC-KH131-00/Data,11,0,219000.0,197262.13969773112,19877.332169009605,478662.06801799126,390.6363636363636,0.0015277545473908756,0.0,219000,250000,283000,283000,288000,479000,479000,479000,479000,479000,479000
POST,/~/in-cse/in-name/AE-AC/AC-KH132-00/Data,19,0,232000.0,229619.079482685,7277.373766002711,521006.22335699154,390.89473684210526,0.002638848763675149,0.0,232000,336000,414000,421000,478000,521000,521000,521000,521000,521000,521000
POST,/~/in-cse/in-name/AE-AC/AC-KH133-00/Data,18,0,227000.0,267155.79410622496,56939.15929002105,493896.50431799237,390.77777777777777,0.0024999619866396144,0.0,246000,325000,400000,419000,442000,494000,494000,494000,494000,494000,494000
POST,/~/in-cse/in-name/AE-AC/AC-KH134-00/Data,13,0,117000.0,169434.78414577057,20080.45090700034,510679.7073140042,390.38461538461536,0.001805528101461944,0.0,117000,241000,271000,278000,292000,511000,511000,511000,511000,511000,511000
POST,/~/in-cse/in-name/AE-AC/AC-KH135-00/Data,20,0,300000.0,285436.204892899,22993.408078997163,500707.2607919981,391.0,0.0027777355407106828,0.0,320000,349000,413000,415000,500000,501000,501000,501000,501000,501000,501000
POST,/~/in-cse/in-name/AE-AC/AC-KH136-00/Data,20,0,246000.0,260013.5074661462,70465.94422199996,485877.29123598547,391.0,0.0027777355407106828,0.0,253000,309000,321000,364000,408000,486000,486000,486000,486000,486000,486000
POST,/~/in-cse/in-name/AE-AC/AC-KH137-00/Data,20,0,167000.0,236753.71550210397,43672.81014699256,515934.4828000176,390.8,0.0027777355407106828,0.0,191000,342000,419000,427000,478000,516000,516000,516000,516000,516000,516000
POST,/~/in-cse/in-name/AE-AC/AC-KH138-00/Data,22,0,216000.0,277023.86119672545,17720.290545985335,512773.6803619773,391.0,0.003055509094781751,0.0,220000,371000,420000,484000,486000,507000,513000,513000,513000,513000,513000
POST,/~/in-cse/in-name/AE-AC/AC-KH139-00/Data,24,0,211000.0,230392.85866974868,35488.79788999329,518266.27855101833,390.8333333333333,0.0033332826488528195,0.0,212000,278000,325000,331000,418000,481000,518000,518000,518000,518000,518000
POST,/~/in-cse/in-name/AE-AC/AC-KH14-00/Data,12,0,456000.0,426973.9747111695,187029.0352559823,573114.298385015,389.5,0.0016666413244264097,0.0,494000,500000,522000,522000,539000,573000,573000,573000,573000,573000,573000
POST,/~/in-cse/in-name/AE-AC/AC-KH140-00/Data,21,0,203000.0,225663.79703971048,14145.135409984505,460557.3625419929,390.9047619047619,0.002916622317746217,0.0,203000,277000,346000,356000,406000,453000,461000,461000,461000,461000,461000
POST,/~/in-cse/in-name/AE-AC/AC-KH141-00/Data,22,0,229000.0,257159.86094045558,23886.79183399654,495366.6439350054,390.90909090909093,0.003055509094781751,0.0,261000,298000,413000,448000,477000,493000,495000,495000,495000,495000,495000
POST,/~/in-cse/in-name/AE-AC/AC-KH142-00/Data,18,0,164000.0,215500.27081183283,19698.97557699005,429178.2998260169,390.55555555555554,0.0024999619866396144,0.0,216000,245000,312000,365000,415000,429000,429000,429000,429000,429000,429000
POST,/~/in-cse/in-name/AE-AC/AC-KH143-00/Data,17,0,172000.0,187369.64846264594,5089.722587988945,431444.42495700787,390.7647058823529,0.0023610752096040804,0.0,172000,297000,326000,330000,376000,431000,431000,431000,431000,431000,431000
POST,/~/in-cse/in-name/AE-AC/AC-KH144-00/Data,19,0,188000.0,203880.6801385332,18289.591784006916,505963.56949501205,391.0,0.002638848763675149,0.0,188000,224000,279000,292000,390000,506000,506000,506000,506000,506000,506000
POST,/~/in-cse/in-name/AE-AC/AC-KH145-00/Data,24,0,220000.0,238866.6464284591,6237.196681002388,502441.03569499566,390.75,0.0033332826488528195,0.0,248000,324000,397000,417000,432000,494000,502000,502000,502000,502000,502000
POST,/~/in-cse/in-name/AE-AC/AC-KH146-00/Data,17,0,310000.0,273614.9105099441,22554.173147014808,498184.76470099995,390.7647058823529,0.0023610752096040804,0.0,310000,337000,363000,373000,492000,498000,498000,498000,498000,498000,498000
POST,/~/in-cse/in-name/AE-AC/AC-KH147-00/Data,18,0,125000.0,196922.52778100534,20019.184893986676,474796.12353502307,390.8888888888889,0.0024999619866396144,0.0,199000,236000,315000,345000,467000,475000,475000,475000,475000,475000,475000
POST,/~/in-cse/in-name/AE-AC/AC-KH148-00/Data,19,0,210000.0,229876.6806337854,4494.314332987415,495005.83191099577,390.6842105263158,0.002638848763675149,0.0,210000,284000,295000,362000,457000,495000,495000,495000,495000,495000,495000
POST,/~/in-cse/in-name/AE-AC/AC-KH149-00/Data,16,0,177000.0,185603.84841968698,5050.556338974275,400433.0596899963,389.75,0.0022221884325685465,0.0,189000,251000,260000,260000,334000,400000,400000,400000,400000,400000,400000
POST,/~/in-cse/in-name/AE-AC/AC-KH15-00/Data,19,0,385000.0,323328.87247005495,10876.800361002097,573788.748424995,389.89473684210526,0.002638848763675149,0.0,385000,431000,503000,517000,570000,574000,574000,574000,574000,574000,574000
