time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
2970,784d7e76854f,multi-om2m-mongo-db-1,1192.85%,489.1MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 933MB,134
2975,784d7e76854f,multi-om2m-mongo-db-1,1187.85%,489MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 933MB,134
2980,784d7e76854f,multi-om2m-mongo-db-1,1191.88%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 933MB,134
2985,784d7e76854f,multi-om2m-mongo-db-1,1186.43%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 936MB,134
2990,784d7e76854f,multi-om2m-mongo-db-1,1195.77%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 936MB,134
2995,784d7e76854f,multi-om2m-mongo-db-1,1189.09%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 936MB,134
3000,784d7e76854f,multi-om2m-mongo-db-1,1192.55%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 936MB,134
3005,784d7e76854f,multi-om2m-mongo-db-1,1188.86%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 936MB,134
3010,784d7e76854f,multi-om2m-mongo-db-1,1192.64%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 936MB,134
3015,784d7e76854f,multi-om2m-mongo-db-1,1192.21%,489.4MiB / 15.32GiB,3.12%,1.02GB / 4.52GB,100MB / 936MB,134
3020,784d7e76854f,multi-om2m-mongo-db-1,1183.71%,489.3MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 936MB,134
3025,784d7e76854f,multi-om2m-mongo-db-1,1197.93%,489.5MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 936MB,134
3030,784d7e76854f,multi-om2m-mongo-db-1,1181.02%,489.5MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 938MB,134
3035,784d7e76854f,multi-om2m-mongo-db-1,1176.62%,489.6MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 939MB,134
3040,784d7e76854f,multi-om2m-mongo-db-1,1188.57%,489.5MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 939MB,134
3045,784d7e76854f,multi-om2m-mongo-db-1,1180.19%,489.5MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 939MB,134
3050,784d7e76854f,multi-om2m-mongo-db-1,1190.79%,489.5MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 939MB,134
3055,784d7e76854f,multi-om2m-mongo-db-1,1192.16%,489.5MiB / 15.32GiB,3.12%,1.02GB / 4.53GB,100MB / 939MB,134
3060,784d7e76854f,multi-om2m-mongo-db-1,1197.50%,489.5MiB / 15.32GiB,3.12%,1.03GB / 4.53GB,100MB / 939MB,134
3065,784d7e76854f,multi-om2m-mongo-db-1,1188.02%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.53GB,100MB / 939MB,134
3070,784d7e76854f,multi-om2m-mongo-db-1,1200.72%,489.6MiB / 15.32GiB,3.12%,1.03GB / 4.53GB,100MB / 939MB,134
3075,784d7e76854f,multi-om2m-mongo-db-1,1187.60%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.53GB,100MB / 941MB,134
3080,784d7e76854f,multi-om2m-mongo-db-1,1196.99%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.53GB,100MB / 941MB,134
3085,784d7e76854f,multi-om2m-mongo-db-1,1190.05%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.53GB,100MB / 941MB,134
3090,784d7e76854f,multi-om2m-mongo-db-1,1187.36%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 941MB,134
3095,784d7e76854f,multi-om2m-mongo-db-1,1187.04%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 942MB,134
3100,784d7e76854f,multi-om2m-mongo-db-1,1202.58%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 942MB,134
3105,784d7e76854f,multi-om2m-mongo-db-1,1197.59%,489.8MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 942MB,134
3110,784d7e76854f,multi-om2m-mongo-db-1,1188.27%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 942MB,134
3115,784d7e76854f,multi-om2m-mongo-db-1,1191.97%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 942MB,134
3120,784d7e76854f,multi-om2m-mongo-db-1,1188.90%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 944MB,134
3125,784d7e76854f,multi-om2m-mongo-db-1,1193.59%,489.8MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 944MB,134
3130,784d7e76854f,multi-om2m-mongo-db-1,1195.20%,489.8MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 944MB,134
3135,784d7e76854f,multi-om2m-mongo-db-1,1183.37%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 944MB,134
3140,784d7e76854f,multi-om2m-mongo-db-1,1196.55%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 944MB,134
3145,784d7e76854f,multi-om2m-mongo-db-1,1193.27%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 945MB,134
3150,784d7e76854f,multi-om2m-mongo-db-1,1201.42%,490MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 945MB,134
3155,784d7e76854f,multi-om2m-mongo-db-1,1180.76%,489.7MiB / 15.32GiB,3.12%,1.03GB / 4.54GB,100MB / 945MB,134
3160,784d7e76854f,multi-om2m-mongo-db-1,1184.11%,490MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 945MB,134
3165,784d7e76854f,multi-om2m-mongo-db-1,1197.67%,490.1MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 947MB,134
3170,784d7e76854f,multi-om2m-mongo-db-1,1187.91%,489.9MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 947MB,134
3175,784d7e76854f,multi-om2m-mongo-db-1,1192.45%,490MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 947MB,134
3180,784d7e76854f,multi-om2m-mongo-db-1,1189.53%,490MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 947MB,134
3185,784d7e76854f,multi-om2m-mongo-db-1,1188.97%,490MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 947MB,134
3190,784d7e76854f,multi-om2m-mongo-db-1,1195.55%,489.9MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 947MB,134
3195,784d7e76854f,multi-om2m-mongo-db-1,1188.14%,490MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 947MB,134
3200,784d7e76854f,multi-om2m-mongo-db-1,1187.10%,489.9MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 948MB,134
3205,784d7e76854f,multi-om2m-mongo-db-1,1188.96%,490MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 948MB,134
3210,784d7e76854f,multi-om2m-mongo-db-1,1188.97%,489.9MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 950MB,134
3215,784d7e76854f,multi-om2m-mongo-db-1,1191.28%,490.1MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 950MB,134
3220,784d7e76854f,multi-om2m-mongo-db-1,1196.46%,490.1MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 950MB,134
3225,784d7e76854f,multi-om2m-mongo-db-1,1188.43%,490.1MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 950MB,134
3230,784d7e76854f,multi-om2m-mongo-db-1,1175.26%,490MiB / 15.32GiB,3.12%,1.03GB / 4.55GB,100MB / 950MB,134
3235,784d7e76854f,multi-om2m-mongo-db-1,1193.50%,490.3MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 950MB,134
3240,784d7e76854f,multi-om2m-mongo-db-1,1191.59%,490.1MiB / 15.32GiB,3.12%,1.03GB / 4.56GB,100MB / 951MB,134
3245,784d7e76854f,multi-om2m-mongo-db-1,1187.85%,490MiB / 15.32GiB,3.12%,1.03GB / 4.56GB,100MB / 951MB,134
3250,784d7e76854f,multi-om2m-mongo-db-1,1187.56%,490.2MiB / 15.32GiB,3.12%,1.03GB / 4.56GB,100MB / 951MB,134
3255,784d7e76854f,multi-om2m-mongo-db-1,1192.07%,490.4MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 953MB,134
3260,784d7e76854f,multi-om2m-mongo-db-1,1193.18%,490.4MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 953MB,134
3265,784d7e76854f,multi-om2m-mongo-db-1,1194.24%,490.5MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 953MB,134
3270,784d7e76854f,multi-om2m-mongo-db-1,1205.06%,490.5MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 953MB,134
3275,784d7e76854f,multi-om2m-mongo-db-1,1184.57%,490.5MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 953MB,134
3280,784d7e76854f,multi-om2m-mongo-db-1,1192.95%,490.5MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 953MB,134
3285,784d7e76854f,multi-om2m-mongo-db-1,1194.43%,490.5MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 954MB,134
3290,784d7e76854f,multi-om2m-mongo-db-1,1189.15%,490.6MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 954MB,134
3295,784d7e76854f,multi-om2m-mongo-db-1,1200.41%,490.9MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 954MB,134
3300,784d7e76854f,multi-om2m-mongo-db-1,1189.14%,490.9MiB / 15.32GiB,3.13%,1.03GB / 4.56GB,100MB / 956MB,134
3305,784d7e76854f,multi-om2m-mongo-db-1,1191.74%,491MiB / 15.32GiB,3.13%,1.03GB / 4.57GB,100MB / 956MB,134
3310,784d7e76854f,multi-om2m-mongo-db-1,1192.04%,491.2MiB / 15.32GiB,3.13%,1.03GB / 4.57GB,100MB / 956MB,134
3315,784d7e76854f,multi-om2m-mongo-db-1,1195.01%,491MiB / 15.32GiB,3.13%,1.03GB / 4.57GB,100MB / 956MB,134
3320,784d7e76854f,multi-om2m-mongo-db-1,1188.89%,491.2MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 956MB,134
3325,784d7e76854f,multi-om2m-mongo-db-1,1196.03%,491.1MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 957MB,134
3330,784d7e76854f,multi-om2m-mongo-db-1,1180.21%,491MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 957MB,134
3335,784d7e76854f,multi-om2m-mongo-db-1,1188.43%,491MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 957MB,134
3340,784d7e76854f,multi-om2m-mongo-db-1,1181.64%,491.2MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 957MB,134
3345,784d7e76854f,multi-om2m-mongo-db-1,1191.53%,491.4MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 959MB,134
3350,784d7e76854f,multi-om2m-mongo-db-1,1191.60%,491.5MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 959MB,134
3355,784d7e76854f,multi-om2m-mongo-db-1,1178.60%,491.5MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 959MB,134
3360,784d7e76854f,multi-om2m-mongo-db-1,1187.24%,491.5MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 959MB,134
3365,784d7e76854f,multi-om2m-mongo-db-1,1187.53%,491.7MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 959MB,134
3370,784d7e76854f,multi-om2m-mongo-db-1,1184.41%,491.5MiB / 15.32GiB,3.13%,1.04GB / 4.57GB,100MB / 959MB,134
3375,784d7e76854f,multi-om2m-mongo-db-1,1193.90%,491.5MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 960MB,134
3380,784d7e76854f,multi-om2m-mongo-db-1,1188.07%,491.5MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 960MB,134
3385,784d7e76854f,multi-om2m-mongo-db-1,1185.90%,491.6MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 960MB,134
3390,784d7e76854f,multi-om2m-mongo-db-1,1191.03%,491.8MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 962MB,134
3395,784d7e76854f,multi-om2m-mongo-db-1,1193.61%,491MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 962MB,134
3400,784d7e76854f,multi-om2m-mongo-db-1,1199.69%,490.9MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 962MB,134
3405,784d7e76854f,multi-om2m-mongo-db-1,1191.73%,491.4MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 962MB,134
3410,784d7e76854f,multi-om2m-mongo-db-1,1191.87%,491MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 962MB,134
3415,784d7e76854f,multi-om2m-mongo-db-1,1179.84%,491MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 962MB,134
3420,784d7e76854f,multi-om2m-mongo-db-1,1193.66%,491MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 963MB,134
3425,784d7e76854f,multi-om2m-mongo-db-1,1191.31%,491.3MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 963MB,134
3430,784d7e76854f,multi-om2m-mongo-db-1,1185.67%,491.2MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 963MB,134
3435,784d7e76854f,multi-om2m-mongo-db-1,1154.90%,491.2MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 965MB,134
3440,784d7e76854f,multi-om2m-mongo-db-1,1188.14%,491.3MiB / 15.32GiB,3.13%,1.04GB / 4.58GB,100MB / 965MB,134
3445,784d7e76854f,multi-om2m-mongo-db-1,1188.36%,491.3MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 965MB,134
3450,784d7e76854f,multi-om2m-mongo-db-1,1192.19%,491.5MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 965MB,134
3455,784d7e76854f,multi-om2m-mongo-db-1,1181.96%,491.3MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 965MB,134
3460,784d7e76854f,multi-om2m-mongo-db-1,1192.08%,491.3MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 965MB,134
3465,784d7e76854f,multi-om2m-mongo-db-1,1192.48%,491.3MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 966MB,134
3470,784d7e76854f,multi-om2m-mongo-db-1,1190.66%,491.3MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 966MB,134
3475,784d7e76854f,multi-om2m-mongo-db-1,1189.73%,491.4MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 966MB,134
3480,784d7e76854f,multi-om2m-mongo-db-1,1184.79%,491.7MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 968MB,134
3485,784d7e76854f,multi-om2m-mongo-db-1,1182.02%,491.9MiB / 15.32GiB,3.14%,1.04GB / 4.59GB,100MB / 968MB,134
3490,784d7e76854f,multi-om2m-mongo-db-1,1189.72%,491.8MiB / 15.32GiB,3.13%,1.04GB / 4.59GB,100MB / 968MB,134
3495,784d7e76854f,multi-om2m-mongo-db-1,1190.46%,492MiB / 15.32GiB,3.14%,1.04GB / 4.59GB,100MB / 968MB,134
3500,784d7e76854f,multi-om2m-mongo-db-1,1183.21%,491.9MiB / 15.32GiB,3.14%,1.04GB / 4.59GB,100MB / 968MB,134
3505,784d7e76854f,multi-om2m-mongo-db-1,1187.96%,491.9MiB / 15.32GiB,3.14%,1.04GB / 4.59GB,100MB / 968MB,134
3510,784d7e76854f,multi-om2m-mongo-db-1,1191.44%,491.9MiB / 15.32GiB,3.14%,1.04GB / 4.59GB,100MB / 969MB,134
3515,784d7e76854f,multi-om2m-mongo-db-1,1192.02%,491.9MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3520,784d7e76854f,multi-om2m-mongo-db-1,1185.17%,492MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3525,784d7e76854f,multi-om2m-mongo-db-1,1195.97%,492.4MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3530,784d7e76854f,multi-om2m-mongo-db-1,1184.98%,492.4MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3535,784d7e76854f,multi-om2m-mongo-db-1,1195.52%,492.6MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3540,784d7e76854f,multi-om2m-mongo-db-1,1189.54%,492.7MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3545,784d7e76854f,multi-om2m-mongo-db-1,1188.22%,492.7MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3550,784d7e76854f,multi-om2m-mongo-db-1,1191.83%,492.7MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 969MB,134
3555,784d7e76854f,multi-om2m-mongo-db-1,1187.70%,492.7MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 970MB,134
3560,784d7e76854f,multi-om2m-mongo-db-1,1193.31%,492.9MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 970MB,134
3565,784d7e76854f,multi-om2m-mongo-db-1,1190.31%,492.9MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 970MB,134
3570,784d7e76854f,multi-om2m-mongo-db-1,1192.65%,493MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 972MB,134
3575,784d7e76854f,multi-om2m-mongo-db-1,1192.86%,493MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 972MB,134
3580,784d7e76854f,multi-om2m-mongo-db-1,1189.79%,493MiB / 15.32GiB,3.14%,1.04GB / 4.6GB,100MB / 972MB,134
3585,784d7e76854f,multi-om2m-mongo-db-1,1197.85%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 972MB,134
3590,784d7e76854f,multi-om2m-mongo-db-1,1194.02%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 972MB,134
3595,784d7e76854f,multi-om2m-mongo-db-1,1192.15%,493.3MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 972MB,134
3600,784d7e76854f,multi-om2m-mongo-db-1,1193.39%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 972MB,134
3605,784d7e76854f,multi-om2m-mongo-db-1,1193.91%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 973MB,134
3610,784d7e76854f,multi-om2m-mongo-db-1,1179.82%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 973MB,134
3615,784d7e76854f,multi-om2m-mongo-db-1,1189.08%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 975MB,134
3620,784d7e76854f,multi-om2m-mongo-db-1,1177.26%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 975MB,134
3625,784d7e76854f,multi-om2m-mongo-db-1,1192.18%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 975MB,134
3630,784d7e76854f,multi-om2m-mongo-db-1,1189.35%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 975MB,134
3635,784d7e76854f,multi-om2m-mongo-db-1,1191.23%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 975MB,134
3640,784d7e76854f,multi-om2m-mongo-db-1,1190.75%,493MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 975MB,134
3645,784d7e76854f,multi-om2m-mongo-db-1,1180.34%,493.2MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 975MB,134
3650,784d7e76854f,multi-om2m-mongo-db-1,1193.41%,493.2MiB / 15.32GiB,3.14%,1.05GB / 4.61GB,100MB / 976MB,134
3655,784d7e76854f,multi-om2m-mongo-db-1,1191.80%,493MiB / 15.32GiB,3.14%,1.05GB / 4.62GB,100MB / 976MB,134
3660,784d7e76854f,multi-om2m-mongo-db-1,1183.09%,493.2MiB / 15.32GiB,3.14%,1.05GB / 4.62GB,100MB / 978MB,134
3665,784d7e76854f,multi-om2m-mongo-db-1,1203.29%,493.2MiB / 15.32GiB,3.14%,1.05GB / 4.62GB,100MB / 978MB,134
3670,784d7e76854f,multi-om2m-mongo-db-1,1194.53%,493.2MiB / 15.32GiB,3.14%,1.05GB / 4.62GB,100MB / 978MB,134
3675,784d7e76854f,multi-om2m-mongo-db-1,1177.92%,493.4MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 978MB,134
3680,784d7e76854f,multi-om2m-mongo-db-1,1190.75%,493.4MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 978MB,134
3685,784d7e76854f,multi-om2m-mongo-db-1,1189.43%,493.3MiB / 15.32GiB,3.14%,1.05GB / 4.62GB,100MB / 978MB,134
3690,784d7e76854f,multi-om2m-mongo-db-1,1183.15%,493.4MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 978MB,134
3695,784d7e76854f,multi-om2m-mongo-db-1,1186.32%,493.4MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 979MB,134
3700,784d7e76854f,multi-om2m-mongo-db-1,1186.15%,493.4MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 979MB,134
3705,784d7e76854f,multi-om2m-mongo-db-1,1187.94%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 981MB,134
3710,784d7e76854f,multi-om2m-mongo-db-1,1175.59%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 981MB,134
3715,784d7e76854f,multi-om2m-mongo-db-1,1192.20%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 981MB,134
3720,784d7e76854f,multi-om2m-mongo-db-1,1189.34%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.62GB,100MB / 981MB,134
3725,784d7e76854f,multi-om2m-mongo-db-1,1196.11%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 981MB,134
3730,784d7e76854f,multi-om2m-mongo-db-1,1181.23%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 981MB,134
3735,784d7e76854f,multi-om2m-mongo-db-1,1140.59%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 981MB,134
3740,784d7e76854f,multi-om2m-mongo-db-1,1179.96%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 982MB,134
3745,784d7e76854f,multi-om2m-mongo-db-1,1190.62%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 982MB,134
3750,784d7e76854f,multi-om2m-mongo-db-1,1188.02%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 984MB,134
3755,784d7e76854f,multi-om2m-mongo-db-1,1183.16%,493.8MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 984MB,134
3760,784d7e76854f,multi-om2m-mongo-db-1,1189.57%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 984MB,134
3765,784d7e76854f,multi-om2m-mongo-db-1,1196.00%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 984MB,134
3770,784d7e76854f,multi-om2m-mongo-db-1,1188.29%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 984MB,134
3775,784d7e76854f,multi-om2m-mongo-db-1,1184.58%,493.6MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 984MB,134
3780,784d7e76854f,multi-om2m-mongo-db-1,1187.64%,493.8MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 984MB,134
3785,784d7e76854f,multi-om2m-mongo-db-1,1185.75%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 985MB,134
3790,784d7e76854f,multi-om2m-mongo-db-1,1190.37%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.63GB,100MB / 985MB,134
3795,784d7e76854f,multi-om2m-mongo-db-1,1193.11%,493.8MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 987MB,134
3800,784d7e76854f,multi-om2m-mongo-db-1,1178.94%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 987MB,134
3805,784d7e76854f,multi-om2m-mongo-db-1,1189.84%,493.8MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 987MB,134
3810,784d7e76854f,multi-om2m-mongo-db-1,1185.62%,493.8MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 987MB,134
3815,784d7e76854f,multi-om2m-mongo-db-1,1192.99%,493.8MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 987MB,134
3820,784d7e76854f,multi-om2m-mongo-db-1,1187.42%,493.9MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 987MB,134
3825,784d7e76854f,multi-om2m-mongo-db-1,1195.22%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 987MB,134
3830,784d7e76854f,multi-om2m-mongo-db-1,1188.42%,493.8MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 988MB,134
3835,784d7e76854f,multi-om2m-mongo-db-1,1193.88%,493.7MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 988MB,134
3840,784d7e76854f,multi-om2m-mongo-db-1,1195.68%,494.1MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 990MB,134
3845,784d7e76854f,multi-om2m-mongo-db-1,1179.92%,494MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 990MB,134
3850,784d7e76854f,multi-om2m-mongo-db-1,1191.67%,494.2MiB / 15.32GiB,3.15%,1.05GB / 4.64GB,100MB / 990MB,134
3855,784d7e76854f,multi-om2m-mongo-db-1,1190.91%,494MiB / 15.32GiB,3.15%,1.06GB / 4.64GB,100MB / 990MB,134
3860,784d7e76854f,multi-om2m-mongo-db-1,1183.33%,494MiB / 15.32GiB,3.15%,1.06GB / 4.64GB,100MB / 990MB,134
3865,784d7e76854f,multi-om2m-mongo-db-1,1183.58%,494.1MiB / 15.32GiB,3.15%,1.06GB / 4.64GB,100MB / 990MB,134
3870,784d7e76854f,multi-om2m-mongo-db-1,1189.21%,493.9MiB / 15.32GiB,3.15%,1.06GB / 4.65GB,100MB / 990MB,134
3875,784d7e76854f,multi-om2m-mongo-db-1,1186.18%,493.9MiB / 15.32GiB,3.15%,1.06GB / 4.65GB,100MB / 991MB,134
3880,784d7e76854f,multi-om2m-mongo-db-1,1191.51%,493.8MiB / 15.32GiB,3.15%,1.06GB / 4.65GB,100MB / 991MB,134
3885,784d7e76854f,multi-om2m-mongo-db-1,1187.12%,494.2MiB / 15.32GiB,3.15%,1.06GB / 4.65GB,100MB / 993MB,134
