time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
5265,a0088cc599a5,mobius-node-app-1,47.78%,474.5MiB / 15.32GiB,3.02%,3.74GB / 3.19GB,823kB / 0B,132
5270,a0088cc599a5,mobius-node-app-1,60.17%,475.2MiB / 15.32GiB,3.03%,3.74GB / 3.19GB,823kB / 0B,132
5275,a0088cc599a5,mobius-node-app-1,60.03%,475.5MiB / 15.32GiB,3.03%,3.75GB / 3.19GB,823kB / 0B,132
5280,a0088cc599a5,mobius-node-app-1,64.48%,475.6MiB / 15.32GiB,3.03%,3.75GB / 3.19GB,823kB / 0B,132
5285,a0088cc599a5,mobius-node-app-1,71.82%,475.4MiB / 15.32GiB,3.03%,3.75GB / 3.19GB,823kB / 0B,132
5290,a0088cc599a5,mobius-node-app-1,54.37%,475.4MiB / 15.32GiB,3.03%,3.75GB / 3.2GB,823kB / 0B,132
5295,a0088cc599a5,mobius-node-app-1,66.76%,475.4MiB / 15.32GiB,3.03%,3.76GB / 3.2GB,823kB / 0B,132
5300,a0088cc599a5,mobius-node-app-1,57.77%,475.9MiB / 15.32GiB,3.03%,3.76GB / 3.2GB,823kB / 0B,132
5305,a0088cc599a5,mobius-node-app-1,59.71%,475MiB / 15.32GiB,3.03%,3.76GB / 3.2GB,823kB / 0B,132
5310,a0088cc599a5,mobius-node-app-1,75.33%,475.3MiB / 15.32GiB,3.03%,3.76GB / 3.2GB,860kB / 0B,132
5315,a0088cc599a5,mobius-node-app-1,57.24%,475MiB / 15.32GiB,3.03%,3.76GB / 3.2GB,901kB / 0B,132
5320,a0088cc599a5,mobius-node-app-1,53.67%,475.4MiB / 15.32GiB,3.03%,3.77GB / 3.21GB,901kB / 0B,132
5325,a0088cc599a5,mobius-node-app-1,67.32%,475.7MiB / 15.32GiB,3.03%,3.77GB / 3.21GB,901kB / 0B,132
5330,a0088cc599a5,mobius-node-app-1,63.82%,475MiB / 15.32GiB,3.03%,3.77GB / 3.21GB,901kB / 0B,132
5335,a0088cc599a5,mobius-node-app-1,61.43%,475.1MiB / 15.32GiB,3.03%,3.77GB / 3.21GB,901kB / 0B,132
5340,a0088cc599a5,mobius-node-app-1,52.72%,475.5MiB / 15.32GiB,3.03%,3.77GB / 3.21GB,901kB / 0B,132
5345,a0088cc599a5,mobius-node-app-1,67.70%,475.4MiB / 15.32GiB,3.03%,3.78GB / 3.22GB,901kB / 0B,132
5350,a0088cc599a5,mobius-node-app-1,53.39%,475.2MiB / 15.32GiB,3.03%,3.78GB / 3.22GB,901kB / 0B,132
5355,a0088cc599a5,mobius-node-app-1,73.55%,475MiB / 15.32GiB,3.03%,3.78GB / 3.22GB,901kB / 0B,132
5360,a0088cc599a5,mobius-node-app-1,76.35%,474.9MiB / 15.32GiB,3.03%,3.78GB / 3.22GB,901kB / 0B,132
5365,a0088cc599a5,mobius-node-app-1,66.49%,475.3MiB / 15.32GiB,3.03%,3.78GB / 3.22GB,901kB / 0B,132
5370,a0088cc599a5,mobius-node-app-1,53.34%,475.5MiB / 15.32GiB,3.03%,3.79GB / 3.22GB,901kB / 0B,132
5375,a0088cc599a5,mobius-node-app-1,63.14%,475MiB / 15.32GiB,3.03%,3.79GB / 3.23GB,901kB / 0B,132
5380,a0088cc599a5,mobius-node-app-1,49.74%,475.6MiB / 15.32GiB,3.03%,3.79GB / 3.23GB,901kB / 0B,132
5385,a0088cc599a5,mobius-node-app-1,59.83%,475.2MiB / 15.32GiB,3.03%,3.79GB / 3.23GB,901kB / 0B,132
5390,a0088cc599a5,mobius-node-app-1,56.49%,475.6MiB / 15.32GiB,3.03%,3.8GB / 3.23GB,901kB / 0B,132
5395,a0088cc599a5,mobius-node-app-1,73.94%,475.1MiB / 15.32GiB,3.03%,3.8GB / 3.23GB,901kB / 0B,132
5400,a0088cc599a5,mobius-node-app-1,90.94%,475.6MiB / 15.32GiB,3.03%,3.8GB / 3.24GB,901kB / 0B,132
5405,a0088cc599a5,mobius-node-app-1,61.18%,475.6MiB / 15.32GiB,3.03%,3.8GB / 3.24GB,901kB / 0B,132
5410,a0088cc599a5,mobius-node-app-1,61.75%,475.8MiB / 15.32GiB,3.03%,3.8GB / 3.24GB,901kB / 0B,132
5415,a0088cc599a5,mobius-node-app-1,65.97%,475.7MiB / 15.32GiB,3.03%,3.81GB / 3.24GB,901kB / 0B,132
5420,a0088cc599a5,mobius-node-app-1,55.65%,475.9MiB / 15.32GiB,3.03%,3.81GB / 3.24GB,901kB / 0B,132
5425,a0088cc599a5,mobius-node-app-1,65.68%,475.8MiB / 15.32GiB,3.03%,3.81GB / 3.25GB,901kB / 0B,132
5430,a0088cc599a5,mobius-node-app-1,57.12%,475.4MiB / 15.32GiB,3.03%,3.81GB / 3.25GB,901kB / 0B,132
5435,a0088cc599a5,mobius-node-app-1,66.82%,475.5MiB / 15.32GiB,3.03%,3.81GB / 3.25GB,901kB / 0B,132
5440,a0088cc599a5,mobius-node-app-1,72.45%,475.4MiB / 15.32GiB,3.03%,3.82GB / 3.25GB,901kB / 0B,132
5445,a0088cc599a5,mobius-node-app-1,71.89%,476.1MiB / 15.32GiB,3.03%,3.82GB / 3.25GB,901kB / 0B,132
5450,a0088cc599a5,mobius-node-app-1,61.99%,475.7MiB / 15.32GiB,3.03%,3.82GB / 3.25GB,901kB / 0B,132
5455,a0088cc599a5,mobius-node-app-1,56.92%,475.8MiB / 15.32GiB,3.03%,3.82GB / 3.26GB,901kB / 0B,132
5460,a0088cc599a5,mobius-node-app-1,70.03%,476.8MiB / 15.32GiB,3.04%,3.83GB / 3.26GB,901kB / 0B,132
5465,a0088cc599a5,mobius-node-app-1,82.98%,476.5MiB / 15.32GiB,3.04%,3.83GB / 3.26GB,901kB / 0B,132
5470,a0088cc599a5,mobius-node-app-1,68.90%,476.8MiB / 15.32GiB,3.04%,3.83GB / 3.26GB,901kB / 0B,132
5475,a0088cc599a5,mobius-node-app-1,71.29%,477.2MiB / 15.32GiB,3.04%,3.83GB / 3.26GB,901kB / 0B,132
5480,a0088cc599a5,mobius-node-app-1,64.86%,476.8MiB / 15.32GiB,3.04%,3.83GB / 3.27GB,901kB / 0B,132
5485,a0088cc599a5,mobius-node-app-1,61.28%,476.4MiB / 15.32GiB,3.04%,3.84GB / 3.27GB,901kB / 0B,132
5490,a0088cc599a5,mobius-node-app-1,66.46%,476.7MiB / 15.32GiB,3.04%,3.84GB / 3.27GB,901kB / 0B,132
5495,a0088cc599a5,mobius-node-app-1,63.36%,476.3MiB / 15.32GiB,3.04%,3.84GB / 3.27GB,901kB / 0B,132
5500,a0088cc599a5,mobius-node-app-1,67.09%,476.5MiB / 15.32GiB,3.04%,3.84GB / 3.27GB,901kB / 0B,132
5505,a0088cc599a5,mobius-node-app-1,56.84%,476.2MiB / 15.32GiB,3.04%,3.84GB / 3.27GB,901kB / 0B,132
5510,a0088cc599a5,mobius-node-app-1,58.73%,476.2MiB / 15.32GiB,3.04%,3.85GB / 3.28GB,901kB / 0B,132
5515,a0088cc599a5,mobius-node-app-1,66.66%,476.5MiB / 15.32GiB,3.04%,3.85GB / 3.28GB,901kB / 0B,132
5520,a0088cc599a5,mobius-node-app-1,47.66%,476.3MiB / 15.32GiB,3.04%,3.85GB / 3.28GB,901kB / 0B,132
5525,a0088cc599a5,mobius-node-app-1,74.34%,476.7MiB / 15.32GiB,3.04%,3.85GB / 3.28GB,901kB / 0B,132
5530,a0088cc599a5,mobius-node-app-1,52.87%,476.1MiB / 15.32GiB,3.03%,3.86GB / 3.28GB,901kB / 0B,132
5535,a0088cc599a5,mobius-node-app-1,3.07%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5540,a0088cc599a5,mobius-node-app-1,1.33%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5545,a0088cc599a5,mobius-node-app-1,1.39%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5550,a0088cc599a5,mobius-node-app-1,1.40%,475.7MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5555,a0088cc599a5,mobius-node-app-1,1.44%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5560,a0088cc599a5,mobius-node-app-1,1.38%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5565,a0088cc599a5,mobius-node-app-1,1.38%,475.6MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5570,a0088cc599a5,mobius-node-app-1,1.40%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5575,a0088cc599a5,mobius-node-app-1,1.40%,475.5MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5580,a0088cc599a5,mobius-node-app-1,1.40%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5585,a0088cc599a5,mobius-node-app-1,1.43%,475.8MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5590,a0088cc599a5,mobius-node-app-1,1.28%,474.4MiB / 15.32GiB,3.02%,3.86GB / 3.29GB,901kB / 0B,132
5595,a0088cc599a5,mobius-node-app-1,1.46%,474.4MiB / 15.32GiB,3.02%,3.86GB / 3.29GB,901kB / 0B,132
5600,a0088cc599a5,mobius-node-app-1,1.40%,474.5MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5605,a0088cc599a5,mobius-node-app-1,1.34%,473.9MiB / 15.32GiB,3.02%,3.86GB / 3.29GB,901kB / 0B,132
5610,a0088cc599a5,mobius-node-app-1,1.39%,474MiB / 15.32GiB,3.02%,3.86GB / 3.29GB,901kB / 0B,132
5615,a0088cc599a5,mobius-node-app-1,1.38%,474.5MiB / 15.32GiB,3.02%,3.86GB / 3.29GB,901kB / 0B,132
5620,a0088cc599a5,mobius-node-app-1,1.37%,474.5MiB / 15.32GiB,3.03%,3.86GB / 3.29GB,901kB / 0B,132
5625,a0088cc599a5,mobius-node-app-1,1.35%,471.6MiB / 15.32GiB,3.01%,3.86GB / 3.29GB,901kB / 0B,132
5630,a0088cc599a5,mobius-node-app-1,1.43%,471.6MiB / 15.32GiB,3.01%,3.86GB / 3.29GB,901kB / 0B,132
5635,a0088cc599a5,mobius-node-app-1,1.37%,470.6MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5640,a0088cc599a5,mobius-node-app-1,1.37%,470.2MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5645,a0088cc599a5,mobius-node-app-1,1.42%,470.4MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5650,a0088cc599a5,mobius-node-app-1,1.41%,470.3MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5655,a0088cc599a5,mobius-node-app-1,1.41%,470.6MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5660,a0088cc599a5,mobius-node-app-1,1.37%,470.8MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5665,a0088cc599a5,mobius-node-app-1,1.41%,471.2MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5670,a0088cc599a5,mobius-node-app-1,1.37%,471MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5675,a0088cc599a5,mobius-node-app-1,1.45%,470.8MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5680,a0088cc599a5,mobius-node-app-1,1.38%,471MiB / 15.32GiB,3.00%,3.86GB / 3.29GB,901kB / 0B,132
5685,a0088cc599a5,mobius-node-app-1,2.58%,468.3MiB / 15.32GiB,2.98%,3.86GB / 3.29GB,901kB / 0B,132
5690,a0088cc599a5,mobius-node-app-1,1.43%,468.3MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5695,a0088cc599a5,mobius-node-app-1,1.37%,468.4MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5700,a0088cc599a5,mobius-node-app-1,1.37%,468.9MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5705,a0088cc599a5,mobius-node-app-1,1.36%,468.8MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5710,a0088cc599a5,mobius-node-app-1,2.06%,468.8MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5715,a0088cc599a5,mobius-node-app-1,1.41%,468.7MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5720,a0088cc599a5,mobius-node-app-1,1.38%,468.8MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5725,a0088cc599a5,mobius-node-app-1,1.41%,468.6MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5730,a0088cc599a5,mobius-node-app-1,1.35%,469MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5735,a0088cc599a5,mobius-node-app-1,1.37%,469MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
5740,a0088cc599a5,mobius-node-app-1,1.37%,468.9MiB / 15.32GiB,2.99%,3.86GB / 3.29GB,901kB / 0B,132
