time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
3200,279b3cf3c92b,acme-acme-1,119.69%,140.4MiB / 15.32GiB,0.89%,312MB / 350MB,33.9MB / 63.4GB,216
3205,279b3cf3c92b,acme-acme-1,115.75%,141.6MiB / 15.32GiB,0.90%,312MB / 350MB,33.9MB / 63.4GB,247
3210,279b3cf3c92b,acme-acme-1,115.14%,140.2MiB / 15.32GiB,0.89%,312MB / 350MB,33.9MB / 63.4GB,221
3215,279b3cf3c92b,acme-acme-1,115.91%,139.8MiB / 15.32GiB,0.89%,312MB / 351MB,33.9MB / 63.5GB,212
3220,279b3cf3c92b,acme-acme-1,117.47%,140.9MiB / 15.32GiB,0.90%,313MB / 351MB,33.9MB / 63.5GB,230
3225,279b3cf3c92b,acme-acme-1,116.08%,140.6MiB / 15.32GiB,0.90%,313MB / 351MB,33.9MB / 63.6GB,226
3230,279b3cf3c92b,acme-acme-1,115.12%,139.1MiB / 15.32GiB,0.89%,313MB / 351MB,33.9MB / 63.6GB,196
3235,279b3cf3c92b,acme-acme-1,114.34%,140MiB / 15.32GiB,0.89%,313MB / 351MB,33.9MB / 63.6GB,216
3240,279b3cf3c92b,acme-acme-1,115.50%,140.9MiB / 15.32GiB,0.90%,313MB / 351MB,33.9MB / 63.7GB,233
3245,279b3cf3c92b,acme-acme-1,115.83%,140.1MiB / 15.32GiB,0.89%,313MB / 351MB,33.9MB / 63.7GB,219
3250,279b3cf3c92b,acme-acme-1,115.02%,139.4MiB / 15.32GiB,0.89%,313MB / 351MB,33.9MB / 63.8GB,203
3255,279b3cf3c92b,acme-acme-1,116.18%,138.4MiB / 15.32GiB,0.88%,313MB / 351MB,33.9MB / 63.8GB,176
3260,279b3cf3c92b,acme-acme-1,115.36%,140.1MiB / 15.32GiB,0.89%,313MB / 351MB,33.9MB / 63.8GB,215
3265,279b3cf3c92b,acme-acme-1,116.19%,141.9MiB / 15.32GiB,0.90%,313MB / 352MB,33.9MB / 63.9GB,251
3270,279b3cf3c92b,acme-acme-1,113.84%,141.8MiB / 15.32GiB,0.90%,314MB / 352MB,33.9MB / 63.9GB,256
3275,279b3cf3c92b,acme-acme-1,113.76%,139.5MiB / 15.32GiB,0.89%,314MB / 352MB,33.9MB / 64GB,207
3280,279b3cf3c92b,acme-acme-1,114.24%,138.7MiB / 15.32GiB,0.88%,314MB / 352MB,33.9MB / 64GB,187
3285,279b3cf3c92b,acme-acme-1,116.06%,140.7MiB / 15.32GiB,0.90%,314MB / 352MB,33.9MB / 64GB,232
3290,279b3cf3c92b,acme-acme-1,116.66%,142.1MiB / 15.32GiB,0.91%,314MB / 352MB,33.9MB / 64.1GB,255
3295,279b3cf3c92b,acme-acme-1,115.79%,140.6MiB / 15.32GiB,0.90%,314MB / 352MB,33.9MB / 64.1GB,226
3300,279b3cf3c92b,acme-acme-1,116.00%,139.1MiB / 15.32GiB,0.89%,314MB / 352MB,33.9MB / 64.2GB,192
3305,279b3cf3c92b,acme-acme-1,116.31%,139.8MiB / 15.32GiB,0.89%,314MB / 352MB,33.9MB / 64.2GB,210
3310,279b3cf3c92b,acme-acme-1,117.07%,142.9MiB / 15.32GiB,0.91%,314MB / 353MB,33.9MB / 64.2GB,273
3315,279b3cf3c92b,acme-acme-1,114.21%,143.2MiB / 15.32GiB,0.91%,314MB / 353MB,33.9MB / 64.3GB,276
3320,279b3cf3c92b,acme-acme-1,112.59%,140.1MiB / 15.32GiB,0.89%,314MB / 353MB,33.9MB / 64.3GB,217
3325,279b3cf3c92b,acme-acme-1,115.55%,138.6MiB / 15.32GiB,0.88%,315MB / 353MB,33.9MB / 64.4GB,178
3330,279b3cf3c92b,acme-acme-1,117.02%,141.1MiB / 15.32GiB,0.90%,315MB / 353MB,33.9MB / 64.4GB,230
3335,279b3cf3c92b,acme-acme-1,116.90%,143.3MiB / 15.32GiB,0.91%,315MB / 353MB,33.9MB / 64.4GB,275
3340,279b3cf3c92b,acme-acme-1,116.17%,141.5MiB / 15.32GiB,0.90%,315MB / 353MB,33.9MB / 64.5GB,240
3345,279b3cf3c92b,acme-acme-1,117.36%,138.7MiB / 15.32GiB,0.88%,315MB / 353MB,33.9MB / 64.5GB,182
3350,279b3cf3c92b,acme-acme-1,115.13%,140.5MiB / 15.32GiB,0.90%,315MB / 353MB,33.9MB / 64.5GB,224
3355,279b3cf3c92b,acme-acme-1,115.88%,141.4MiB / 15.32GiB,0.90%,315MB / 354MB,33.9MB / 64.6GB,240
3360,279b3cf3c92b,acme-acme-1,115.10%,140.7MiB / 15.32GiB,0.90%,315MB / 354MB,33.9MB / 64.6GB,225
3365,279b3cf3c92b,acme-acme-1,116.98%,140.9MiB / 15.32GiB,0.90%,315MB / 354MB,33.9MB / 64.7GB,224
3370,279b3cf3c92b,acme-acme-1,117.95%,142MiB / 15.32GiB,0.90%,315MB / 354MB,33.9MB / 64.7GB,244
3375,279b3cf3c92b,acme-acme-1,115.20%,141.9MiB / 15.32GiB,0.90%,316MB / 354MB,33.9MB / 64.7GB,248
3380,279b3cf3c92b,acme-acme-1,115.62%,145.4MiB / 15.32GiB,0.93%,316MB / 354MB,33.9MB / 64.8GB,248
3385,279b3cf3c92b,acme-acme-1,116.07%,140.5MiB / 15.32GiB,0.90%,316MB / 354MB,33.9MB / 64.8GB,221
3390,279b3cf3c92b,acme-acme-1,115.77%,140.8MiB / 15.32GiB,0.90%,316MB / 354MB,33.9MB / 64.9GB,225
3395,279b3cf3c92b,acme-acme-1,116.13%,142.2MiB / 15.32GiB,0.91%,316MB / 354MB,33.9MB / 64.9GB,252
3400,279b3cf3c92b,acme-acme-1,115.25%,142.1MiB / 15.32GiB,0.91%,316MB / 354MB,33.9MB / 64.9GB,257
3405,279b3cf3c92b,acme-acme-1,115.14%,139.8MiB / 15.32GiB,0.89%,316MB / 355MB,33.9MB / 65GB,203
3410,279b3cf3c92b,acme-acme-1,115.51%,140.3MiB / 15.32GiB,0.89%,316MB / 355MB,33.9MB / 65GB,221
3415,279b3cf3c92b,acme-acme-1,117.95%,144.1MiB / 15.32GiB,0.92%,316MB / 355MB,33.9MB / 65.1GB,293
3420,279b3cf3c92b,acme-acme-1,115.57%,147.7MiB / 15.32GiB,0.94%,316MB / 355MB,33.9MB / 65.1GB,279
3425,279b3cf3c92b,acme-acme-1,114.89%,142.9MiB / 15.32GiB,0.91%,316MB / 355MB,33.9MB / 65.1GB,211
3430,279b3cf3c92b,acme-acme-1,117.22%,139.8MiB / 15.32GiB,0.89%,317MB / 355MB,33.9MB / 65.2GB,192
3435,279b3cf3c92b,acme-acme-1,116.70%,145.9MiB / 15.32GiB,0.93%,317MB / 355MB,33.9MB / 65.2GB,268
3440,279b3cf3c92b,acme-acme-1,116.21%,143.8MiB / 15.32GiB,0.92%,317MB / 355MB,33.9MB / 65.3GB,285
3445,279b3cf3c92b,acme-acme-1,113.72%,141.5MiB / 15.32GiB,0.90%,317MB / 355MB,33.9MB / 65.3GB,238
3450,279b3cf3c92b,acme-acme-1,116.76%,142.7MiB / 15.32GiB,0.91%,317MB / 356MB,33.9MB / 65.3GB,204
3455,279b3cf3c92b,acme-acme-1,113.33%,140.8MiB / 15.32GiB,0.90%,317MB / 356MB,33.9MB / 65.4GB,223
3460,279b3cf3c92b,acme-acme-1,118.01%,143.8MiB / 15.32GiB,0.92%,317MB / 356MB,33.9MB / 65.4GB,278
3465,279b3cf3c92b,acme-acme-1,115.50%,144.2MiB / 15.32GiB,0.92%,317MB / 356MB,33.9MB / 65.4GB,296
3470,279b3cf3c92b,acme-acme-1,113.81%,141.8MiB / 15.32GiB,0.90%,317MB / 356MB,33.9MB / 65.5GB,234
3475,279b3cf3c92b,acme-acme-1,114.45%,139.3MiB / 15.32GiB,0.89%,317MB / 356MB,33.9MB / 65.5GB,190
3480,279b3cf3c92b,acme-acme-1,116.88%,141.4MiB / 15.32GiB,0.90%,318MB / 356MB,33.9MB / 65.6GB,231
3485,279b3cf3c92b,acme-acme-1,113.73%,144.6MiB / 15.32GiB,0.92%,318MB / 356MB,33.9MB / 65.6GB,299
3490,279b3cf3c92b,acme-acme-1,113.80%,143.3MiB / 15.32GiB,0.91%,318MB / 356MB,33.9MB / 65.6GB,269
3495,279b3cf3c92b,acme-acme-1,114.28%,140.3MiB / 15.32GiB,0.89%,318MB / 357MB,33.9MB / 65.7GB,211
3500,279b3cf3c92b,acme-acme-1,116.26%,141.1MiB / 15.32GiB,0.90%,318MB / 357MB,33.9MB / 65.7GB,228
3505,279b3cf3c92b,acme-acme-1,116.75%,142.3MiB / 15.32GiB,0.91%,318MB / 357MB,33.9MB / 65.8GB,254
3510,279b3cf3c92b,acme-acme-1,115.91%,142.6MiB / 15.32GiB,0.91%,318MB / 357MB,33.9MB / 65.8GB,259
3515,279b3cf3c92b,acme-acme-1,113.66%,142.6MiB / 15.32GiB,0.91%,318MB / 357MB,33.9MB / 65.8GB,254
3520,279b3cf3c92b,acme-acme-1,114.60%,142MiB / 15.32GiB,0.91%,318MB / 357MB,33.9MB / 65.9GB,248
3525,279b3cf3c92b,acme-acme-1,113.87%,142.1MiB / 15.32GiB,0.91%,318MB / 357MB,33.9MB / 65.9GB,243
3530,279b3cf3c92b,acme-acme-1,115.92%,141.9MiB / 15.32GiB,0.90%,319MB / 357MB,33.9MB / 66GB,247
3535,279b3cf3c92b,acme-acme-1,116.58%,142.2MiB / 15.32GiB,0.91%,319MB / 357MB,33.9MB / 66GB,249
3540,279b3cf3c92b,acme-acme-1,115.89%,142.1MiB / 15.32GiB,0.91%,319MB / 358MB,33.9MB / 66GB,247
3545,279b3cf3c92b,acme-acme-1,116.50%,142.3MiB / 15.32GiB,0.91%,319MB / 358MB,33.9MB / 66.1GB,250
3550,279b3cf3c92b,acme-acme-1,114.68%,143MiB / 15.32GiB,0.91%,319MB / 358MB,33.9MB / 66.1GB,259
3555,279b3cf3c92b,acme-acme-1,113.94%,140.3MiB / 15.32GiB,0.89%,319MB / 358MB,33.9MB / 66.2GB,212
3560,279b3cf3c92b,acme-acme-1,119.40%,141.3MiB / 15.32GiB,0.90%,319MB / 358MB,33.9MB / 66.2GB,230
3565,279b3cf3c92b,acme-acme-1,114.92%,144.1MiB / 15.32GiB,0.92%,319MB / 358MB,33.9MB / 66.2GB,288
3570,279b3cf3c92b,acme-acme-1,115.45%,144.2MiB / 15.32GiB,0.92%,319MB / 358MB,33.9MB / 66.3GB,288
3575,279b3cf3c92b,acme-acme-1,115.40%,143MiB / 15.32GiB,0.91%,319MB / 358MB,33.9MB / 66.3GB,265
3580,279b3cf3c92b,acme-acme-1,114.55%,141.5MiB / 15.32GiB,0.90%,319MB / 358MB,33.9MB / 66.4GB,236
3585,279b3cf3c92b,acme-acme-1,115.07%,143.3MiB / 15.32GiB,0.91%,320MB / 359MB,33.9MB / 66.4GB,271
3590,279b3cf3c92b,acme-acme-1,113.32%,144.1MiB / 15.32GiB,0.92%,320MB / 359MB,33.9MB / 66.4GB,287
3595,279b3cf3c92b,acme-acme-1,113.53%,144.4MiB / 15.32GiB,0.92%,320MB / 359MB,33.9MB / 66.5GB,293
3600,279b3cf3c92b,acme-acme-1,114.15%,142.2MiB / 15.32GiB,0.91%,320MB / 359MB,33.9MB / 66.5GB,249
3605,279b3cf3c92b,acme-acme-1,116.04%,139.9MiB / 15.32GiB,0.89%,320MB / 359MB,33.9MB / 66.6GB,201
3610,279b3cf3c92b,acme-acme-1,115.28%,141.8MiB / 15.32GiB,0.90%,320MB / 359MB,33.9MB / 66.6GB,237
3615,279b3cf3c92b,acme-acme-1,114.80%,144.8MiB / 15.32GiB,0.92%,320MB / 359MB,33.9MB / 66.6GB,300
3620,279b3cf3c92b,acme-acme-1,114.59%,143.9MiB / 15.32GiB,0.92%,320MB / 359MB,33.9MB / 66.7GB,282
3625,279b3cf3c92b,acme-acme-1,114.76%,141.7MiB / 15.32GiB,0.90%,320MB / 359MB,33.9MB / 66.7GB,243
3630,279b3cf3c92b,acme-acme-1,116.59%,142.2MiB / 15.32GiB,0.91%,320MB / 360MB,33.9MB / 66.8GB,251
3635,279b3cf3c92b,acme-acme-1,115.97%,144.4MiB / 15.32GiB,0.92%,320MB / 360MB,33.9MB / 66.8GB,292
3640,279b3cf3c92b,acme-acme-1,114.68%,147.7MiB / 15.32GiB,0.94%,321MB / 360MB,33.9MB / 66.8GB,301
3645,279b3cf3c92b,acme-acme-1,114.66%,143MiB / 15.32GiB,0.91%,321MB / 360MB,33.9MB / 66.9GB,262
3650,279b3cf3c92b,acme-acme-1,113.62%,141.9MiB / 15.32GiB,0.90%,321MB / 360MB,33.9MB / 66.9GB,242
3655,279b3cf3c92b,acme-acme-1,111.41%,142.3MiB / 15.32GiB,0.91%,321MB / 360MB,33.9MB / 66.9GB,253
3660,279b3cf3c92b,acme-acme-1,115.07%,142.9MiB / 15.32GiB,0.91%,321MB / 360MB,33.9MB / 67GB,260
3665,279b3cf3c92b,acme-acme-1,115.98%,143.5MiB / 15.32GiB,0.91%,321MB / 360MB,33.9MB / 67GB,275
3670,279b3cf3c92b,acme-acme-1,114.48%,144.2MiB / 15.32GiB,0.92%,321MB / 360MB,33.9MB / 67.1GB,280
3675,279b3cf3c92b,acme-acme-1,115.39%,142.8MiB / 15.32GiB,0.91%,321MB / 360MB,33.9MB / 67.1GB,254
3680,279b3cf3c92b,acme-acme-1,113.89%,142.6MiB / 15.32GiB,0.91%,321MB / 361MB,33.9MB / 67.1GB,258
3685,279b3cf3c92b,acme-acme-1,113.65%,147.9MiB / 15.32GiB,0.94%,321MB / 361MB,33.9MB / 67.2GB,283
3690,279b3cf3c92b,acme-acme-1,114.65%,144MiB / 15.32GiB,0.92%,322MB / 361MB,33.9MB / 67.2GB,284
3695,279b3cf3c92b,acme-acme-1,114.92%,142.8MiB / 15.32GiB,0.91%,322MB / 361MB,33.9MB / 67.3GB,262
3700,279b3cf3c92b,acme-acme-1,115.74%,143.4MiB / 15.32GiB,0.91%,322MB / 361MB,33.9MB / 67.3GB,271
3705,279b3cf3c92b,acme-acme-1,114.13%,141.8MiB / 15.32GiB,0.90%,322MB / 361MB,33.9MB / 67.3GB,237
3710,279b3cf3c92b,acme-acme-1,115.71%,142MiB / 15.32GiB,0.91%,322MB / 361MB,33.9MB / 67.4GB,237
3715,279b3cf3c92b,acme-acme-1,117.14%,145.4MiB / 15.32GiB,0.93%,322MB / 361MB,33.9MB / 67.4GB,318
3720,279b3cf3c92b,acme-acme-1,115.90%,146.4MiB / 15.32GiB,0.93%,322MB / 361MB,33.9MB / 67.5GB,330
3725,279b3cf3c92b,acme-acme-1,113.18%,144.4MiB / 15.32GiB,0.92%,322MB / 362MB,33.9MB / 67.5GB,289
3730,279b3cf3c92b,acme-acme-1,114.91%,142.8MiB / 15.32GiB,0.91%,322MB / 362MB,33.9MB / 67.5GB,257
3735,279b3cf3c92b,acme-acme-1,116.37%,143.8MiB / 15.32GiB,0.92%,322MB / 362MB,33.9MB / 67.6GB,276
3740,279b3cf3c92b,acme-acme-1,115.69%,145.1MiB / 15.32GiB,0.92%,322MB / 362MB,33.9MB / 67.6GB,303
3745,279b3cf3c92b,acme-acme-1,115.35%,144.9MiB / 15.32GiB,0.92%,323MB / 362MB,33.9MB / 67.7GB,297
3750,279b3cf3c92b,acme-acme-1,114.84%,143.2MiB / 15.32GiB,0.91%,323MB / 362MB,33.9MB / 67.7GB,264
3755,279b3cf3c92b,acme-acme-1,116.35%,142.2MiB / 15.32GiB,0.91%,323MB / 362MB,33.9MB / 67.7GB,245
3760,279b3cf3c92b,acme-acme-1,115.29%,143.5MiB / 15.32GiB,0.91%,323MB / 362MB,33.9MB / 67.8GB,271
3765,279b3cf3c92b,acme-acme-1,116.45%,146.9MiB / 15.32GiB,0.94%,323MB / 362MB,33.9MB / 67.8GB,341
3770,279b3cf3c92b,acme-acme-1,112.71%,146.1MiB / 15.32GiB,0.93%,323MB / 362MB,33.9MB / 67.9GB,321
3775,279b3cf3c92b,acme-acme-1,113.30%,142.4MiB / 15.32GiB,0.91%,323MB / 363MB,33.9MB / 67.9GB,243
3780,279b3cf3c92b,acme-acme-1,115.69%,142.8MiB / 15.32GiB,0.91%,323MB / 363MB,33.9MB / 67.9GB,255
3785,279b3cf3c92b,acme-acme-1,118.60%,146.6MiB / 15.32GiB,0.93%,323MB / 363MB,33.9MB / 68GB,330
3790,279b3cf3c92b,acme-acme-1,115.30%,146.6MiB / 15.32GiB,0.93%,323MB / 363MB,33.9MB / 68GB,327
3795,279b3cf3c92b,acme-acme-1,112.27%,143.3MiB / 15.32GiB,0.91%,323MB / 363MB,33.9MB / 68.1GB,260
3800,279b3cf3c92b,acme-acme-1,115.05%,143.3MiB / 15.32GiB,0.91%,324MB / 363MB,33.9MB / 68.1GB,258
3805,279b3cf3c92b,acme-acme-1,117.70%,143.8MiB / 15.32GiB,0.92%,324MB / 363MB,33.9MB / 68.1GB,276
3810,279b3cf3c92b,acme-acme-1,113.28%,144.7MiB / 15.32GiB,0.92%,324MB / 363MB,33.9MB / 68.2GB,289
3815,279b3cf3c92b,acme-acme-1,114.85%,145.9MiB / 15.32GiB,0.93%,324MB / 363MB,33.9MB / 68.2GB,317
3820,279b3cf3c92b,acme-acme-1,114.65%,145.4MiB / 15.32GiB,0.93%,324MB / 364MB,33.9MB / 68.3GB,301
3825,279b3cf3c92b,acme-acme-1,116.56%,144.2MiB / 15.32GiB,0.92%,324MB / 364MB,33.9MB / 68.3GB,277
3830,279b3cf3c92b,acme-acme-1,114.54%,144.1MiB / 15.32GiB,0.92%,324MB / 364MB,33.9MB / 68.3GB,280
3835,279b3cf3c92b,acme-acme-1,115.56%,146.2MiB / 15.32GiB,0.93%,324MB / 364MB,33.9MB / 68.4GB,314
3840,279b3cf3c92b,acme-acme-1,114.66%,146.2MiB / 15.32GiB,0.93%,324MB / 364MB,33.9MB / 68.4GB,322
3845,279b3cf3c92b,acme-acme-1,115.45%,145MiB / 15.32GiB,0.92%,324MB / 364MB,33.9MB / 68.4GB,299
3850,279b3cf3c92b,acme-acme-1,115.41%,144.1MiB / 15.32GiB,0.92%,325MB / 364MB,33.9MB / 68.5GB,275
3855,279b3cf3c92b,acme-acme-1,113.70%,143.9MiB / 15.32GiB,0.92%,325MB / 364MB,33.9MB / 68.5GB,277
3860,279b3cf3c92b,acme-acme-1,115.81%,143.9MiB / 15.32GiB,0.92%,325MB / 364MB,33.9MB / 68.6GB,273
3865,279b3cf3c92b,acme-acme-1,115.19%,145.3MiB / 15.32GiB,0.93%,325MB / 365MB,33.9MB / 68.6GB,303
3870,279b3cf3c92b,acme-acme-1,115.83%,145.8MiB / 15.32GiB,0.93%,325MB / 365MB,33.9MB / 68.6GB,310
3875,279b3cf3c92b,acme-acme-1,116.30%,145.2MiB / 15.32GiB,0.93%,325MB / 365MB,33.9MB / 68.7GB,302
3880,279b3cf3c92b,acme-acme-1,114.60%,144.3MiB / 15.32GiB,0.92%,325MB / 365MB,33.9MB / 68.7GB,282
3885,279b3cf3c92b,acme-acme-1,115.36%,145.1MiB / 15.32GiB,0.93%,325MB / 365MB,33.9MB / 68.8GB,302
3890,279b3cf3c92b,acme-acme-1,115.03%,146.1MiB / 15.32GiB,0.93%,325MB / 365MB,33.9MB / 68.8GB,314
3895,279b3cf3c92b,acme-acme-1,114.79%,145.6MiB / 15.32GiB,0.93%,325MB / 365MB,33.9MB / 68.8GB,311
3900,279b3cf3c92b,acme-acme-1,116.36%,146.1MiB / 15.32GiB,0.93%,325MB / 365MB,33.9MB / 68.9GB,320
3905,279b3cf3c92b,acme-acme-1,113.69%,144.3MiB / 15.32GiB,0.92%,326MB / 365MB,33.9MB / 68.9GB,282
3910,279b3cf3c92b,acme-acme-1,114.29%,143.2MiB / 15.32GiB,0.91%,326MB / 366MB,33.9MB / 69GB,257
3915,279b3cf3c92b,acme-acme-1,116.83%,145MiB / 15.32GiB,0.92%,326MB / 366MB,33.9MB / 69GB,299
3920,279b3cf3c92b,acme-acme-1,115.77%,146.7MiB / 15.32GiB,0.94%,326MB / 366MB,33.9MB / 69GB,332
3925,279b3cf3c92b,acme-acme-1,114.13%,146.3MiB / 15.32GiB,0.93%,326MB / 366MB,33.9MB / 69.1GB,317
3930,279b3cf3c92b,acme-acme-1,114.79%,143.6MiB / 15.32GiB,0.92%,326MB / 366MB,33.9MB / 69.1GB,270
3935,279b3cf3c92b,acme-acme-1,117.20%,143.3MiB / 15.32GiB,0.91%,326MB / 366MB,33.9MB / 69.2GB,264
3940,279b3cf3c92b,acme-acme-1,114.57%,147.4MiB / 15.32GiB,0.94%,326MB / 366MB,33.9MB / 69.2GB,291
3945,279b3cf3c92b,acme-acme-1,115.08%,147MiB / 15.32GiB,0.94%,326MB / 366MB,33.9MB / 69.2GB,341
3950,279b3cf3c92b,acme-acme-1,115.53%,147.1MiB / 15.32GiB,0.94%,326MB / 366MB,33.9MB / 69.3GB,337
3955,279b3cf3c92b,acme-acme-1,116.27%,144.5MiB / 15.32GiB,0.92%,327MB / 367MB,33.9MB / 69.3GB,283
3960,279b3cf3c92b,acme-acme-1,116.44%,143.4MiB / 15.32GiB,0.91%,327MB / 367MB,33.9MB / 69.3GB,269
3965,279b3cf3c92b,acme-acme-1,115.37%,146.7MiB / 15.32GiB,0.94%,327MB / 367MB,33.9MB / 69.4GB,325
3970,279b3cf3c92b,acme-acme-1,115.35%,148MiB / 15.32GiB,0.94%,327MB / 367MB,33.9MB / 69.4GB,357
3975,279b3cf3c92b,acme-acme-1,112.57%,146.2MiB / 15.32GiB,0.93%,327MB / 367MB,33.9MB / 69.5GB,319
3980,279b3cf3c92b,acme-acme-1,115.68%,143.8MiB / 15.32GiB,0.92%,327MB / 367MB,33.9MB / 69.5GB,272
3985,279b3cf3c92b,acme-acme-1,115.27%,144.9MiB / 15.32GiB,0.92%,327MB / 367MB,33.9MB / 69.5GB,290
3990,279b3cf3c92b,acme-acme-1,115.52%,146.8MiB / 15.32GiB,0.94%,327MB / 367MB,33.9MB / 69.6GB,327
3995,279b3cf3c92b,acme-acme-1,114.32%,147.3MiB / 15.32GiB,0.94%,327MB / 367MB,33.9MB / 69.6GB,340
4000,279b3cf3c92b,acme-acme-1,112.18%,145.6MiB / 15.32GiB,0.93%,327MB / 367MB,33.9MB / 69.7GB,300
4005,279b3cf3c92b,acme-acme-1,114.26%,144MiB / 15.32GiB,0.92%,327MB / 368MB,33.9MB / 69.7GB,267
4010,279b3cf3c92b,acme-acme-1,115.33%,156.8MiB / 15.32GiB,1.00%,328MB / 368MB,33.9MB / 69.7GB,308
4015,279b3cf3c92b,acme-acme-1,115.58%,148.2MiB / 15.32GiB,0.94%,328MB / 368MB,33.9MB / 69.8GB,362
4020,279b3cf3c92b,acme-acme-1,115.21%,146.8MiB / 15.32GiB,0.94%,328MB / 368MB,33.9MB / 69.8GB,328
4025,279b3cf3c92b,acme-acme-1,114.41%,145MiB / 15.32GiB,0.92%,328MB / 368MB,33.9MB / 69.9GB,289
4030,279b3cf3c92b,acme-acme-1,116.73%,144MiB / 15.32GiB,0.92%,328MB / 368MB,33.9MB / 69.9GB,273
4035,279b3cf3c92b,acme-acme-1,116.11%,146.4MiB / 15.32GiB,0.93%,328MB / 368MB,33.9MB / 69.9GB,321
4040,279b3cf3c92b,acme-acme-1,114.87%,147.4MiB / 15.32GiB,0.94%,328MB / 368MB,33.9MB / 70GB,344
4045,279b3cf3c92b,acme-acme-1,113.68%,146.3MiB / 15.32GiB,0.93%,328MB / 368MB,33.9MB / 70GB,323
4050,279b3cf3c92b,acme-acme-1,114.60%,144.8MiB / 15.32GiB,0.92%,328MB / 369MB,33.9MB / 70.1GB,288
4055,279b3cf3c92b,acme-acme-1,115.32%,144.6MiB / 15.32GiB,0.92%,328MB / 369MB,33.9MB / 70.1GB,284
4060,279b3cf3c92b,acme-acme-1,115.14%,146.7MiB / 15.32GiB,0.94%,329MB / 369MB,33.9MB / 70.1GB,327
4065,279b3cf3c92b,acme-acme-1,113.93%,147.6MiB / 15.32GiB,0.94%,329MB / 369MB,33.9MB / 70.2GB,345
4070,279b3cf3c92b,acme-acme-1,113.61%,146.2MiB / 15.32GiB,0.93%,329MB / 369MB,33.9MB / 70.2GB,314
4075,279b3cf3c92b,acme-acme-1,113.14%,144MiB / 15.32GiB,0.92%,329MB / 369MB,33.9MB / 70.3GB,275
4080,279b3cf3c92b,acme-acme-1,118.04%,145.8MiB / 15.32GiB,0.93%,329MB / 369MB,33.9MB / 70.3GB,313
4085,279b3cf3c92b,acme-acme-1,116.17%,148.6MiB / 15.32GiB,0.95%,329MB / 369MB,33.9MB / 70.3GB,365
4090,279b3cf3c92b,acme-acme-1,118.15%,148.1MiB / 15.32GiB,0.94%,329MB / 369MB,33.9MB / 70.4GB,350
4095,279b3cf3c92b,acme-acme-1,115.18%,146.7MiB / 15.32GiB,0.94%,329MB / 370MB,33.9MB / 70.4GB,327
4100,279b3cf3c92b,acme-acme-1,114.31%,144.5MiB / 15.32GiB,0.92%,329MB / 370MB,33.9MB / 70.5GB,283
4105,279b3cf3c92b,acme-acme-1,117.63%,145.1MiB / 15.32GiB,0.92%,329MB / 370MB,33.9MB / 70.5GB,295
4110,279b3cf3c92b,acme-acme-1,115.04%,146.4MiB / 15.32GiB,0.93%,329MB / 370MB,33.9MB / 70.5GB,319
4115,279b3cf3c92b,acme-acme-1,115.15%,147.3MiB / 15.32GiB,0.94%,330MB / 370MB,33.9MB / 70.6GB,335
4120,279b3cf3c92b,acme-acme-1,114.01%,146.7MiB / 15.32GiB,0.94%,330MB / 370MB,33.9MB / 70.6GB,319
4125,279b3cf3c92b,acme-acme-1,115.24%,145.7MiB / 15.32GiB,0.93%,330MB / 370MB,33.9MB / 70.7GB,303
4130,279b3cf3c92b,acme-acme-1,115.66%,146.7MiB / 15.32GiB,0.94%,330MB / 370MB,33.9MB / 70.7GB,329
4135,279b3cf3c92b,acme-acme-1,115.59%,147.3MiB / 15.32GiB,0.94%,330MB / 370MB,33.9MB / 70.7GB,340
4140,279b3cf3c92b,acme-acme-1,115.68%,147.7MiB / 15.32GiB,0.94%,330MB / 371MB,33.9MB / 70.8GB,347
4145,279b3cf3c92b,acme-acme-1,114.44%,148.6MiB / 15.32GiB,0.95%,330MB / 371MB,33.9MB / 70.8GB,320
4150,279b3cf3c92b,acme-acme-1,117.23%,145.7MiB / 15.32GiB,0.93%,330MB / 371MB,33.9MB / 70.8GB,304
4155,279b3cf3c92b,acme-acme-1,115.03%,145.6MiB / 15.32GiB,0.93%,330MB / 371MB,33.9MB / 70.9GB,299
4160,279b3cf3c92b,acme-acme-1,116.19%,146MiB / 15.32GiB,0.93%,330MB / 371MB,33.9MB / 70.9GB,303
4165,279b3cf3c92b,acme-acme-1,115.90%,147.2MiB / 15.32GiB,0.94%,331MB / 371MB,33.9MB / 71GB,334
4170,279b3cf3c92b,acme-acme-1,113.22%,147.1MiB / 15.32GiB,0.94%,331MB / 371MB,33.9MB / 71GB,335
4175,279b3cf3c92b,acme-acme-1,114.92%,147.4MiB / 15.32GiB,0.94%,331MB / 371MB,33.9MB / 71GB,340
4180,279b3cf3c92b,acme-acme-1,116.08%,160MiB / 15.32GiB,1.02%,331MB / 371MB,33.9MB / 71.1GB,336
4185,279b3cf3c92b,acme-acme-1,113.86%,148.7MiB / 15.32GiB,0.95%,331MB / 372MB,33.9MB / 71.1GB,332
4190,279b3cf3c92b,acme-acme-1,114.77%,147.3MiB / 15.32GiB,0.94%,331MB / 372MB,33.9MB / 71.2GB,335
4195,279b3cf3c92b,acme-acme-1,113.76%,146.7MiB / 15.32GiB,0.94%,331MB / 372MB,33.9MB / 71.2GB,325
