Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1693809992,370,,Aggregated,1.900000,0.000000,85000,130000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7053,0,85000.0,103050.83732385065,400.88867499434855,918870.1995989977,390.66453991209414
1693809993,370,,Aggregated,1.800000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7057,0,85000.0,103121.7939197619,400.88867499434855,918870.1995989977,390.6641632421709
1693809994,370,,Aggregated,1.600000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7059,0,85000.0,103152.89776734817,400.88867499434855,918870.1995989977,390.66397506729
1693809995,370,,Aggregated,1.600000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7059,0,85000.0,103152.89776734817,400.88867499434855,918870.1995989977,390.66397506729
1693809996,370,,Aggregated,1.600000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7059,0,85000.0,103152.89776734817,400.88867499434855,918870.1995989977,390.66397506729
1693809997,370,,Aggregated,2.000000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7061,0,85000.0,103177.5226337044,400.88867499434855,918870.1995989977,390.66378699900866
1693809998,370,,Aggregated,1.800000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7063,0,85000.0,103196.34802656148,400.88867499434855,918870.1995989977,390.66388220302986
1693809999,370,,Aggregated,1.800000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7063,0,85000.0,103196.34802656148,400.88867499434855,918870.1995989977,390.66388220302986
1693810000,370,,Aggregated,1.700000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7064,0,85000.0,103219.17773227899,400.88867499434855,918870.1995989977,390.66392978482446
1693810001,370,,Aggregated,1.600000,0.000000,85000,131000,166000,186000,229000,255000,277000,290000,327000,919000,919000,7066,0,85000.0,103243.6340446664,400.88867499434855,918870.1995989977,390.66402490801016
1693810002,370,,Aggregated,1.600000,0.000000,85000,131000,166000,186000,230000,256000,277000,290000,327000,919000,919000,7068,0,85000.0,103288.99782170555,400.88867499434855,918870.1995989977,390.66383701188454
1693810003,370,,Aggregated,1.500000,0.000000,85000,131000,166000,186000,230000,256000,277000,290000,327000,919000,919000,7069,0,85000.0,103307.31524315078,400.88867499434855,918870.1995989977,390.66388456641675
1693810004,375,,Aggregated,1.800000,0.000000,85000,131000,166000,186000,230000,256000,277000,290000,327000,919000,919000,7073,0,85000.0,103335.96949899972,400.88867499434855,918870.1995989977,390.6637918846317
1693810005,375,,Aggregated,1.200000,0.000000,85000,131000,166000,186000,230000,256000,277000,290000,327000,919000,919000,7074,0,85000.0,103360.17801166327,400.88867499434855,918870.1995989977,390.66355668645747
1693810006,375,,Aggregated,1.300000,0.000000,85000,131000,166000,186000,230000,256000,277000,290000,327000,919000,919000,7075,0,85000.0,103363.71563744481,400.88867499434855,918870.1995989977,390.66332155477033
1693810007,375,,Aggregated,1.400000,0.000000,85000,131000,166000,186000,230000,256000,277000,290000,327000,919000,919000,7076,0,85000.0,103393.20071866493,400.88867499434855,918870.1995989977,390.6633691351046
1693810008,375,,Aggregated,1.500000,0.000000,85000,131000,166000,186000,230000,256000,277000,290000,327000,919000,919000,7078,0,85000.0,103432.65809931577,400.88867499434855,918870.1995989977,390.6634642554394
1693810009,375,,Aggregated,1.500000,0.000000,85000,131000,166000,187000,230000,256000,277000,290000,327000,919000,919000,7080,0,85000.0,103470.60529520988,400.88867499434855,918870.1995989977,390.66341807909606
1693810010,375,,Aggregated,1.500000,0.000000,85000,131000,166000,187000,230000,256000,277000,290000,327000,919000,919000,7080,0,85000.0,103470.60529520988,400.88867499434855,918870.1995989977,390.66341807909606
1693810011,375,,Aggregated,1.500000,0.000000,85000,131000,167000,187000,230000,256000,277000,290000,327000,919000,919000,7083,0,85000.0,103537.15128252137,400.88867499434855,918870.1995989977,390.66356063814766
1693810012,375,,Aggregated,1.500000,0.000000,85000,131000,167000,187000,230000,256000,277000,290000,327000,919000,919000,7083,0,85000.0,103537.15128252137,400.88867499434855,918870.1995989977,390.66356063814766
1693810013,375,,Aggregated,1.500000,0.000000,85000,131000,167000,187000,230000,256000,277000,290000,327000,919000,919000,7083,0,85000.0,103537.15128252137,400.88867499434855,918870.1995989977,390.66356063814766
1693810014,375,,Aggregated,1.500000,0.000000,85000,131000,167000,187000,230000,256000,277000,290000,327000,919000,919000,7084,0,85000.0,103567.41213161248,400.88867499434855,918870.1995989977,390.6636081309994
1693810015,375,,Aggregated,1.500000,0.000000,85000,132000,167000,187000,230000,256000,277000,290000,327000,919000,919000,7085,0,85000.0,103571.95657359701,400.88867499434855,918870.1995989977,390.6636556104446
1693810017,375,,Aggregated,1.300000,0.000000,85000,132000,167000,187000,230000,256000,277000,290000,327000,919000,919000,7086,0,85000.0,103596.92493337803,400.88867499434855,918870.1995989977,390.66370307648884
1693810018,375,,Aggregated,1.300000,0.000000,85000,132000,167000,187000,230000,256000,277000,290000,327000,919000,919000,7086,0,85000.0,103596.92493337803,400.88867499434855,918870.1995989977,390.66370307648884
1693810019,375,,Aggregated,1.100000,0.000000,85000,132000,167000,187000,230000,256000,278000,291000,327000,919000,919000,7087,0,85000.0,103623.3401677883,400.88867499434855,918870.1995989977,390.6634683222802
1693810020,375,,Aggregated,1.100000,0.000000,85000,132000,167000,187000,230000,256000,278000,291000,327000,919000,919000,7089,0,85000.0,103646.3557634855,400.88867499434855,918870.1995989977,390.66356326703345
1693810021,375,,Aggregated,1.100000,0.000000,85000,132000,167000,187000,230000,256000,278000,291000,327000,919000,919000,7089,0,85000.0,103646.3557634855,400.88867499434855,918870.1995989977,390.66356326703345
1693810022,375,,Aggregated,0.900000,0.000000,85000,132000,167000,187000,230000,256000,278000,291000,327000,919000,919000,7090,0,85000.0,103672.5336224922,400.88867499434855,918870.1995989977,390.663610719323
1693810023,375,,Aggregated,0.900000,0.000000,85000,132000,167000,187000,230000,256000,278000,291000,327000,919000,919000,7092,0,85000.0,103700.3301395266,400.88867499434855,918870.1995989977,390.6634235758601
1693810024,375,,Aggregated,0.900000,0.000000,85000,132000,167000,187000,230000,256000,278000,291000,327000,919000,919000,7092,0,85000.0,103700.3301395266,400.88867499434855,918870.1995989977,390.6634235758601
1693810025,375,,Aggregated,0.700000,0.000000,85000,132000,167000,187000,230000,256000,278000,291000,327000,919000,919000,7095,0,85000.0,103753.3392296769,400.88867499434855,918870.1995989977,390.6632840028189
1693810026,375,,Aggregated,0.900000,0.000000,85000,132000,167000,187000,231000,257000,278000,291000,327000,919000,919000,7097,0,85000.0,103793.95005427513,400.88867499434855,918870.1995989977,390.6633788924898
1693810027,375,,Aggregated,0.900000,0.000000,85000,132000,167000,187000,231000,257000,278000,291000,327000,919000,919000,7098,0,85000.0,103807.9894344126,400.88867499434855,918870.1995989977,390.66342631727247
1693810028,375,,Aggregated,0.900000,0.000000,85000,132000,167000,187000,231000,257000,278000,291000,327000,919000,919000,7098,0,85000.0,103807.9894344126,400.88867499434855,918870.1995989977,390.66342631727247
1693810029,375,,Aggregated,1.200000,0.000000,85000,132000,167000,187000,231000,257000,278000,291000,327000,919000,919000,7099,0,85000.0,103825.7711873924,400.88867499434855,918870.1995989977,390.66347372869416
1693810030,375,,Aggregated,1.200000,0.000000,85000,132000,167000,187000,231000,257000,279000,290000,327000,919000,919000,7103,0,85000.0,103886.7188139204,400.88867499434855,918870.1995989977,390.66366324088415
1693810031,375,,Aggregated,1.100000,0.000000,86000,132000,167000,187000,231000,257000,279000,290000,327000,919000,919000,7106,0,85000.0,103939.42920269626,400.88867499434855,918870.1995989977,390.66380523501266
1693810032,375,,Aggregated,1.100000,0.000000,86000,132000,167000,187000,231000,257000,279000,290000,327000,919000,919000,7106,0,85000.0,103939.42920269626,400.88867499434855,918870.1995989977,390.66380523501266
1693810033,375,,Aggregated,1.100000,0.000000,86000,132000,167000,187000,231000,257000,279000,290000,327000,919000,919000,7106,0,85000.0,103939.42920269626,400.88867499434855,918870.1995989977,390.66380523501266
1693810034,375,,Aggregated,1.100000,0.000000,86000,132000,167000,187000,231000,257000,279000,290000,327000,919000,919000,7106,0,85000.0,103939.42920269626,400.88867499434855,918870.1995989977,390.66380523501266
1693810035,375,,Aggregated,1.600000,0.000000,86000,132000,167000,187000,231000,257000,279000,290000,327000,919000,919000,7108,0,86000.0,103969.58131981145,400.88867499434855,918870.1995989977,390.66389983117614
1693810036,375,,Aggregated,1.400000,0.000000,86000,132000,167000,188000,231000,257000,279000,290000,327000,919000,919000,7110,0,86000.0,103998.56206186887,400.88867499434855,918870.1995989977,390.66399437412093
1693810037,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,290000,327000,919000,919000,7112,0,86000.0,104041.11225347662,400.88867499434855,918870.1995989977,390.66394825646796
1693810038,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,290000,327000,919000,919000,7114,0,86000.0,104078.39371641926,400.88867499434855,918870.1995989977,390.66404273263987
1693810039,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,290000,327000,919000,919000,7114,0,86000.0,104078.39371641926,400.88867499434855,918870.1995989977,390.66404273263987
1693810040,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,290000,327000,919000,919000,7114,0,86000.0,104078.39371641926,400.88867499434855,918870.1995989977,390.66404273263987
1693810041,375,,Aggregated,1.600000,0.000000,86000,132000,167000,188000,231000,257000,279000,291000,333000,985000,985000,7117,0,86000.0,104236.33834416814,400.88867499434855,984822.5619589939,390.66362231277225
1693810042,375,,Aggregated,1.600000,0.000000,86000,132000,167000,188000,231000,257000,279000,291000,333000,985000,985000,7117,0,86000.0,104236.33834416814,400.88867499434855,984822.5619589939,390.66362231277225
1693810043,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,291000,333000,985000,985000,7120,0,86000.0,104304.64224409897,400.88867499434855,984822.5619589939,390.66376404494383
1693810044,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,291000,333000,985000,985000,7120,0,86000.0,104304.64224409897,400.88867499434855,984822.5619589939,390.66376404494383
1693810045,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,291000,333000,985000,985000,7120,0,86000.0,104304.64224409897,400.88867499434855,984822.5619589939,390.66376404494383
1693810046,375,,Aggregated,1.300000,0.000000,86000,132000,167000,188000,231000,257000,279000,291000,333000,985000,985000,7122,0,86000.0,104354.81497068657,400.88867499434855,984822.5619589939,390.66385846672284
1693810047,375,,Aggregated,1.400000,0.000000,86000,133000,168000,188000,232000,257000,279000,291000,333000,985000,985000,7123,0,86000.0,104381.336205933,400.88867499434855,984822.5619589939,390.6639056577285
1693810048,375,,Aggregated,1.200000,0.000000,86000,133000,168000,188000,232000,257000,279000,291000,333000,985000,985000,7124,0,86000.0,104400.36352999996,400.88867499434855,984822.5619589939,390.6639528354857
1693810049,375,,Aggregated,1.200000,0.000000,86000,133000,168000,188000,232000,257000,279000,291000,333000,985000,985000,7127,0,86000.0,104470.06283646775,400.88867499434855,984822.5619589939,390.6640942893223
