Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/Mobius/ae_ac/AC111/Data,577,0,11,201.0510250987315,6.102008999732789,55895.5285789998,295.81282495667244,0.08012806180572372,0.0,11,12,13,13,15,17,24,28,56000,56000,56000
POST,/Mobius/ae_ac/AC112/Data,618,0,11,12.094670791295451,4.311807999329176,72.65044399900944,295.8252427184466,0.08582173690803684,0.0,11,12,13,13,14,16,24,29,73,73,73
POST,/Mobius/ae_ac/AC113/Data,587,0,11,11.471673769927826,4.168921001109993,43.641766998916864,295.8143100511073,0.08151676305019033,0.0,11,12,12,13,14,15,17,24,44,44,44
POST,/Mobius/ae_ac/AC114/Data,626,0,11,97.69795990426104,3.6363069993967656,53807.21953399916,295.8258785942492,0.08693269790361013,0.0,11,12,13,13,14,16,22,26,54000,54000,54000
POST,/Mobius/ae_ac/AC115/Data,674,0,11,11.945926875336285,3.6304009990999475,110.64411600091262,295.8382789317507,0.09359846387704988,0.0,11,12,13,13,14,16,21,24,110,110,110
POST,/Mobius/ae_ac/AC116/Data,607,0,11,208.42447575612695,4.466533999220701,59729.02841100222,295.82207578253707,0.08429416553912357,0.0,11,12,13,13,14,15,20,31,60000,60000,60000
POST,/Mobius/ae_ac/AC117/Data,587,0,11,381.9743269573825,3.268380998633802,58981.09000400291,295.81090289608176,0.08151676305019033,0.0,11,12,13,13,14,17,26,42,59000,59000,59000
POST,/Mobius/ae_ac/AC118/Data,584,0,11,193.0999660496426,4.816395001398632,55956.00904099774,295.81164383561645,0.08110015267685035,0.0,11,12,13,13,14,15,21,24,56000,56000,56000
POST,/Mobius/ae_ac/AC119/Data,589,1,11,11.620189604408086,3.1779159980942495,28.03723299803096,295.3786078098472,0.08179450329908365,0.00013887012444666156,11,12,13,13,14,15,17,21,28,28,28
POST,/Mobius/ae_ac/AC12/Data,626,0,11,12.132045498318464,4.643593994842377,81.46049200149719,295.8290734824281,0.08693269790361013,0.0,11,12,13,13,14,16,24,33,81,81,81
POST,/Mobius/ae_ac/AC120/Data,606,0,11,103.51359908587982,3.914558998076245,55700.70350899914,295.8217821782178,0.08415529541467691,0.0,11,12,13,13,14,15,20,23,56000,56000,56000
POST,/Mobius/ae_ac/AC121/Data,595,0,11,11.684924277310413,3.9885459991637617,42.56365200126311,295.8151260504202,0.08262772404576363,0.0,11,12,13,13,14,15,19,25,43,43,43
POST,/Mobius/ae_ac/AC122/Data,625,0,11,11.641784267226466,3.8594059988099616,81.98654700026964,295.8272,0.08679382777916347,0.0,11,12,12,13,14,15,19,22,82,82,82
POST,/Mobius/ae_ac/AC123/Data,559,0,11,11.790669448968668,4.436651004652958,34.19409699563403,295.8067978533095,0.0776283995656838,0.0,11,12,13,13,14,16,20,24,34,34,34
POST,/Mobius/ae_ac/AC124/Data,645,0,11,190.37352200785233,4.777581001690123,59618.932544002746,295.82945736434107,0.0895712302680967,0.0,11,12,13,13,14,16,21,27,60000,60000,60000
POST,/Mobius/ae_ac/AC125/Data,595,0,11,11.967954278922104,4.296756997064222,72.89469300303608,295.81848739495797,0.08262772404576363,0.0,11,12,13,13,14,16,21,28,73,73,73
POST,/Mobius/ae_ac/AC126/Data,625,0,11,11.75610247364384,5.448102998343529,34.564281999337254,295.824,0.08679382777916347,0.0,11,12,13,13,14,16,21,29,35,35,35
POST,/Mobius/ae_ac/AC127/Data,558,0,11,327.0782340876779,4.996150000806665,59617.16894499841,295.80286738351253,0.07748952944123715,0.0,11,12,13,13,14,16,22,28,60000,60000,60000
POST,/Mobius/ae_ac/AC128/Data,560,0,11,12.000653044593232,5.232133000390604,102.56649799703155,295.80892857142857,0.07776726969013047,0.0,11,12,13,13,14,16,20,28,100,100,100
POST,/Mobius/ae_ac/AC129/Data,624,0,11,99.3870925064048,3.935024004022125,54546.07521199796,295.8253205128205,0.08665495765471681,0.0,11,12,13,13,14,17,23,30,55000,55000,55000
POST,/Mobius/ae_ac/AC13/Data,604,0,11,95.90363184938212,4.194770001049619,50759.45740899988,295.82284768211923,0.08387755516578357,0.0,11,12,13,13,14,17,21,28,51000,51000,51000
POST,/Mobius/ae_ac/AC130/Data,610,0,11,91.88529654103283,4.439644995727576,48971.26700800072,295.82295081967214,0.08471077591246355,0.0,11,12,13,13,14,15,20,24,49000,49000,49000
POST,/Mobius/ae_ac/AC131/Data,610,2,11,184.84536511795505,4.317217000789242,55001.65562999973,294.97868852459015,0.08471077591246355,0.0002777402488933231,12,12,13,13,14,16,24,28,55000,55000,55000
POST,/Mobius/ae_ac/AC132/Data,591,0,11,308.1973448207231,4.959163998137228,59292.98254100286,295.81895093062604,0.08207224354797699,0.0,11,12,13,13,15,18,25,36,59000,59000,59000
POST,/Mobius/ae_ac/AC133/Data,598,0,11,94.17023767407674,4.024406000098679,49236.60870199819,295.814381270903,0.08304433441910361,0.0,11,12,13,13,14,15,19,32,49000,49000,49000
POST,/Mobius/ae_ac/AC134/Data,600,0,11,180.37224189992534,3.996163002739195,52547.46702799821,295.8183333333333,0.08332207466799693,0.0,11,12,13,13,14,16,21,27,53000,53000,53000
POST,/Mobius/ae_ac/AC135/Data,592,0,11,105.37710539025234,4.270492001523962,55369.38994800221,295.81756756756755,0.08221111367242365,0.0,11,12,13,13,14,16,22,30,55000,55000,55000
POST,/Mobius/ae_ac/AC136/Data,582,0,11,12.04808842439232,5.148402000486385,84.74041200679494,295.8144329896907,0.08082241242795703,0.0,11,12,13,13,14,17,20,25,85,85,85
POST,/Mobius/ae_ac/AC137/Data,595,0,11,95.57084344699685,4.477261998545146,49867.2787430005,295.81848739495797,0.08262772404576363,0.0,11,12,12,13,14,16,23,31,50000,50000,50000
POST,/Mobius/ae_ac/AC138/Data,593,0,11,102.23757145189141,5.064143002527999,53733.25284100065,295.8161888701518,0.08234998379687031,0.0,11,12,12,13,14,16,23,28,54000,54000,54000
POST,/Mobius/ae_ac/AC139/Data,599,0,11,288.4719123771985,4.59264900200651,59785.304116998304,295.81969949916527,0.08318320454355027,0.0,11,12,13,13,15,16,22,30,60000,60000,60000
POST,/Mobius/ae_ac/AC14/Data,612,0,11,11.746191442903687,4.028101000585593,60.82869699821458,295.83006535947715,0.08498851616135687,0.0,11,12,13,13,14,15,20,28,61,61,61
POST,/Mobius/ae_ac/AC140/Data,576,0,11,114.28092663198362,3.914255001291167,58951.09011800014,295.8125,0.07998919168127705,0.0,11,12,13,13,15,18,24,26,59000,59000,59000
POST,/Mobius/ae_ac/AC141/Data,592,0,11,95.31760108785494,4.518310001003556,49439.735030999145,295.8158783783784,0.08221111367242365,0.0,11,12,13,13,14,16,21,29,49000,49000,49000
POST,/Mobius/ae_ac/AC142/Data,604,0,11,108.76535656119066,4.615073998138541,58510.25904400012,295.8211920529801,0.08387755516578357,0.0,11,12,13,13,15,16,19,25,59000,59000,59000
POST,/Mobius/ae_ac/AC143/Data,649,0,11,88.72946360101426,4.720411998277996,49874.57194100352,295.8351309707242,0.09012671076588336,0.0,11,12,13,13,14,16,24,28,50000,50000,50000
POST,/Mobius/ae_ac/AC144/Data,572,0,11,11.841774515633514,5.273290000332054,42.031049997603986,295.8111888111888,0.07943371118349041,0.0,11,12,13,13,14,15,21,26,42,42,42
POST,/Mobius/ae_ac/AC145/Data,601,0,11,210.42826971700887,4.429804001119919,59859.079391000705,295.81863560732114,0.08346094479244359,0.0,11,12,13,13,14,15,18,24,60000,60000,60000
POST,/Mobius/ae_ac/AC146/Data,646,1,11,184.3909921457278,3.385085001355037,57775.25260599941,295.43498452012386,0.08971010039254336,0.00013887012444666156,11,12,13,13,14,15,22,26,58000,58000,58000
POST,/Mobius/ae_ac/AC147/Data,625,0,11,11.692318468925077,4.052022999530891,72.2069410039694,295.8272,0.08679382777916347,0.0,11,12,13,13,14,15,18,23,72,72,72
POST,/Mobius/ae_ac/AC148/Data,604,0,11,11.820644033097826,4.562780006381217,34.06399100276758,295.81953642384104,0.08387755516578357,0.0,11,12,13,13,14,16,19,25,34,34,34
POST,/Mobius/ae_ac/AC149/Data,603,1,11,98.36522777946045,0.9539790044073015,52358.997193001414,295.33167495854065,0.08373868504133691,0.00013887012444666156,11,12,12,13,14,15,19,28,52000,52000,52000
POST,/Mobius/ae_ac/AC15/Data,601,0,11,11.634607459281915,4.563604998111259,38.362209998012986,295.8236272878536,0.08346094479244359,0.0,11,12,12,13,14,16,19,22,38,38,38
POST,/Mobius/ae_ac/AC16/Data,589,0,11,11.594877955797024,4.4999169986112975,42.8508340010012,295.8183361629881,0.08179450329908365,0.0,11,12,12,13,14,15,19,25,43,43,43
POST,/Mobius/ae_ac/AC17/Data,606,0,11,12.110850754169084,5.599642001470784,36.785256001167,295.8201320132013,0.08415529541467691,0.0,11,12,13,13,15,17,27,29,37,37,37
