Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1693758434,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758435,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758436,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758437,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758438,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758439,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758440,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758441,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758442,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758443,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758444,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758445,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758446,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758447,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758448,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758449,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758450,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1693758451,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758452,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758453,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758454,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758455,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758456,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758457,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758458,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758459,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758460,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758461,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758462,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758463,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758464,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758465,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758466,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758467,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758468,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758469,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758470,30,,Aggregated,0.000000,0.000000,32,38,41,43,49,52,53,55,55,55,55,60,0,31,33.756324951294424,20.836131006944925,54.89054700592533,263.0
1693758471,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758472,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758473,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758474,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758475,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758476,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758477,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758478,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
1693758479,30,,Aggregated,0.000000,0.000000,31,36,41,43,48,50,52,53,55,55,55,120,0,30,33.431760942039546,16.30846899934113,54.89054700592533,263.0
